#{"t_start": 1679415267.1031415, "env_id": null}
r,l,t,ruined grasses
1,25,609.788502,1
1,23,609.861568,0
1,18,609.91862,0
1,18,609.976673,1
1,24,610.053743,1
1,20,610.152832,0
1,18,610.213888,3
1,22,610.289957,1
1,21,610.36603,1
1,18,610.424083,0
1,22,610.495147,2
1,20,610.559206,1
1,19,610.620261,0
1,20,610.684319,1
1,25,610.764392,0
1,18,610.822445,2
1,22,610.893509,4
1,18,610.951562,0
1,19,611.011617,1
1,22,611.082681,1
1,19,611.143737,0
1,20,611.207795,1
1,19,611.269851,2
1,18,611.327904,1
1,23,611.401972,1
1,23,611.476039,2
1,22,611.548104,1
1,21,611.615165,0
1,18,611.674219,1
1,21,611.74228,1
1,18,611.835364,1
1,22,611.914436,1
1,29,612.01253,5
1,23,612.087598,2
1,22,612.158663,3
1,18,612.218717,0
1,24,612.295787,1
1,23,612.370855,1
1,22,612.44192,0
1,20,612.505978,2
1,20,612.571037,0
1,20,612.636097,0
1,19,612.697152,1
1,18,612.755205,0
1,19,612.817261,1
1,20,612.88232,2
1,23,612.956388,1
1,25,613.037461,1
1,18,613.095514,2
1,20,613.160573,0
1,18,613.218626,1
1,18,613.276679,3
1,19,613.338735,2
1,23,613.412802,0
1,22,615.15849,1
1,19,615.216543,2
1,22,615.284605,2
1,20,615.346662,1
1,25,615.424732,1
1,21,615.489791,1
1,20,615.551847,0
1,20,615.613904,2
1,20,615.67596,2
1,18,615.732011,3
1,20,615.794068,0
1,24,615.869136,1
1,25,615.947207,0
1,20,616.009264,2
1,18,616.065314,2
1,22,616.133376,0
1,18,616.190428,0
1,18,616.24748,0
1,19,616.306534,1
1,22,616.374595,1
1,25,616.452682,0
1,22,616.521744,1
1,22,616.590807,1
1,22,616.65987,0
1,20,616.756958,0
1,22,616.83603,0
1,20,616.910097,1
1,19,616.970152,2
1,24,617.04522,3
1,18,617.101271,2
1,19,617.161326,0
1,19,617.22138,1
1,20,617.284437,1
1,20,617.347495,1
1,20,617.409551,0
1,20,617.472608,0
1,18,617.52966,1
1,21,617.59572,2
1,18,617.652772,0
1,20,617.71683,0
1,23,617.788896,3
1,18,617.845948,2
1,25,617.92502,0
1,22,617.995083,2
1,18,618.052135,0
1,20,618.115192,0
1,19,618.175247,1
1,20,618.239305,3
1,18,618.296357,0
1,19,618.391444,2
1,22,618.467512,0
1,20,618.539578,2
1,18,618.597631,1
1,19,618.658686,1
1,20,618.72325,1
1,18,618.780303,1
1,22,618.850366,1
1,18,618.908418,0
1,18,618.965471,2
1,18,619.023523,0
1,20,619.087581,0
1,19,619.147636,1
1,18,619.205689,0
1,19,619.266744,0
1,22,619.336807,1
1,21,619.40487,1
1,18,619.461921,0
1,19,619.522977,0
1,23,619.600047,2
1,18,619.6581,1
1,19,619.719155,0
1,18,619.776207,1
1,18,619.83426,0
1,18,619.892313,0
1,18,619.950365,0
1,20,620.052458,0
1,23,620.132531,0
1,18,620.193587,0
1,18,620.25264,0
1,20,620.317699,2
1,21,620.385761,1
1,26,620.470838,2
1,18,620.528891,0
1,18,620.587945,0
1,23,620.663013,1
1,24,620.741084,0
1,23,620.816152,1
1,20,620.881211,0
1,19,620.943268,0
1,22,621.014333,0
1,20,621.079391,0
1,18,621.138445,0
1,18,621.196498,1
1,18,621.255552,0
1,18,621.313604,0
1,18,621.372658,2
1,18,621.431712,1
1,20,621.496771,0
1,22,621.568836,1
1,18,621.62789,2
1,20,621.738496,0
1,22,621.816568,1
1,20,623.529138,0
1,22,623.596199,3
1,18,623.651249,4
1,18,623.7073,2
1,21,623.771358,4
1,18,623.826408,0
1,18,623.881458,2
1,22,623.94953,8
1,20,624.010586,1
1,18,624.065635,0
1,20,624.127692,2
1,18,624.182742,2
1,22,624.250803,1
1,18,624.305854,2
1,18,624.361905,0
1,18,624.417956,0
1,19,624.47801,1
1,18,624.534061,3
1,18,624.590112,0
1,19,624.649166,2
1,21,624.715225,0
1,18,624.772278,2
1,23,624.843342,1
1,20,624.941431,0
1,19,625.007491,2
1,19,625.069547,0
1,18,625.132605,3
1,21,625.198665,1
1,22,625.267728,2
1,20,625.330785,0
1,18,625.386836,2
1,18,625.443888,6
1,18,625.499939,2
1,18,625.556991,0
1,19,625.617045,1
1,18,625.674097,0
1,18,625.731149,0
1,18,625.7872,0
1,18,625.844252,0
1,21,625.910312,0
1,19,625.970366,9
1,19,626.031422,1
1,19,626.091476,1
1,19,626.151531,2
1,19,626.212586,1
1,22,626.281649,2
1,18,626.338701,1
1,19,626.398756,2
1,20,626.462814,0
1,18,626.519866,0
1,18,626.613952,3
1,19,626.678009,2
1,18,626.741067,0
1,21,626.810129,2
1,18,626.868182,1
1,18,626.926235,0
1,20,626.990294,1
1,18,627.048347,0
1,18,627.106399,1
1,18,627.164452,0
1,20,627.22851,2
1,18,627.287564,1
1,20,627.351622,1
1,20,627.41568,2
1,18,627.474734,0
1,19,627.535789,0
1,18,627.593842,1
1,19,627.655899,2
1,18,627.713951,0
1,20,627.778009,0
1,18,627.837063,4
1,20,627.901121,3
1,22,627.973187,2
1,20,628.038246,1
1,18,628.096299,3
1,21,628.164361,8
1,18,628.257445,1
1,19,628.323504,1
1,18,628.388564,3
1,19,628.455625,1
1,18,628.513678,0
1,18,628.572731,0
1,18,628.630784,0
1,18,628.689838,1
1,18,628.748892,2
1,18,628.806945,2
1,25,628.888018,2
1,18,628.947072,1
1,18,629.005124,0
1,18,629.064178,0
1,18,629.122231,1
1,20,629.18729,2
1,18,629.246344,0
1,18,629.304397,1
1,20,629.370457,1
1,18,629.428509,0
1,18,629.487563,0
1,20,629.553623,1
1,18,629.611676,1
1,18,629.67073,1
1,18,629.729783,2
1,18,629.788837,1
1,20,629.854897,0
1,18,629.950984,3
1,18,630.013041,0
1,19,630.080101,0
1,18,630.139156,1
1,20,630.204215,3
1,18,631.907545,0
1,20,631.9686,1
1,24,632.041667,1
1,24,632.115734,3
1,22,632.182795,1
1,22,632.250857,1
1,18,632.305907,1
1,20,632.367963,1
1,18,632.423013,0
1,21,632.488072,0
1,18,632.543122,2
1,21,632.608181,1
1,20,632.669237,1
1,18,632.725288,0
1,22,632.792349,1
1,22,632.860411,1
1,21,632.924469,2
1,18,632.98052,1
1,25,633.056589,2
1,22,633.158681,1
1,18,633.218736,1
1,18,633.282794,2
1,19,633.347854,0
1,20,633.40991,1
1,20,633.470966,2
1,20,633.533022,0
1,18,633.592076,1
1,18,633.650128,0
1,25,633.729201,1
1,20,633.793259,2
1,20,633.856317,2
1,19,633.916372,2
1,20,633.980429,0
1,22,634.049492,2
1,19,634.109547,0
1,18,634.167599,0
1,26,634.251676,1
1,18,634.308728,2
1,18,634.366781,3
1,19,634.426835,0
1,18,634.483887,0
1,18,634.541939,0
1,18,634.602995,0
1,20,634.667053,2
1,18,634.724105,0
1,20,634.824195,0
1,18,634.88425,1
1,18,634.945305,0
1,20,635.014368,0
1,22,635.085433,3
1,20,635.149491,1
1,18,635.207544,0
1,22,635.278609,1
1,18,635.336661,2
1,18,635.394714,2
1,18,635.453768,0
1,20,635.517826,1
1,18,635.575879,1
1,18,635.633932,0
1,20,635.698991,1
1,18,635.756043,4
1,21,635.825106,0
1,18,635.883158,0
1,18,635.941211,0
1,18,635.999264,1
1,18,636.056316,0
1,18,636.114369,1
1,18,636.172421,2
1,18,636.230484,1
1,18,636.288527,2
1,18,636.34658,0
1,22,636.452675,1
1,18,636.520737,1
1,25,636.612821,0
1,18,636.673877,2
1,19,636.735933,0
1,18,636.794987,2
1,18,636.853039,0
1,20,636.9191,1
1,20,636.984159,1
1,18,637.043212,1
1,20,637.108271,1
1,21,637.176333,0
1,18,637.235387,0
1,20,637.300446,0
1,21,637.369508,0
1,18,637.427561,2
1,18,637.485614,0
1,18,637.543667,0
1,25,637.62474,1
1,18,637.683794,1
1,18,637.741847,1
1,20,637.806906,0
1,23,637.880973,1
1,22,637.952048,1
1,20,638.017107,0
1,20,638.082166,2
1,18,638.180255,2
1,19,638.250319,1
1,22,638.327389,1
1,22,638.399455,1
1,22,638.47152,0
1,26,638.557599,1
1,18,638.616652,1
1,18,640.382052,1
1,19,640.442107,0
1,23,640.512171,5
1,31,640.607257,11
1,19,640.66531,0
1,18,640.721361,0
1,20,640.782417,3
1,22,640.849477,3
1,18,640.905528,0
1,25,640.981597,2
1,18,641.034645,0
1,22,641.100705,2
1,18,641.154755,2
1,18,641.207803,0
1,25,641.283872,2
1,26,641.364946,4
1,18,641.455027,0
1,21,641.528093,5
1,18,641.591151,1
1,21,641.660214,2
1,21,641.726274,2
1,18,641.782325,0
1,18,641.838376,4
1,21,641.905437,0
1,24,641.980505,1
1,26,642.061579,1
1,21,642.127639,0
1,27,642.211715,4
1,19,642.27177,0
1,19,642.335841,2
1,18,642.394894,1
1,20,642.459954,2
1,18,642.516004,2
1,18,642.573056,0
1,18,642.629107,0
1,20,642.692164,1
1,18,642.762228,1
1,19,642.873329,1
1,19,642.953402,0
1,23,643.021464,1
1,19,643.078516,1
1,21,643.172602,1
1,25,643.256678,4
1,18,643.313729,3
1,19,643.373784,0
1,19,643.433839,2
1,24,643.507906,4
1,19,643.565959,1
1,18,643.620008,1
1,18,643.675058,1
1,19,643.733111,2
1,27,643.815185,5
1,18,643.872237,1
1,22,643.9413,1
1,18,643.997351,1
1,19,644.057405,0
1,20,644.119462,1
1,22,644.184521,3
1,18,644.237569,1
1,20,644.296623,1
1,19,644.352674,0
1,21,644.41473,1
1,18,644.467778,3
1,21,644.529835,1
1,24,644.600899,2
1,18,644.652946,3
1,31,644.794075,6
1,20,644.881153,0
1,18,644.944211,2
1,22,645.011272,1
1,18,645.065321,1
1,18,645.120371,0
1,20,645.181427,3
1,20,645.241481,1
1,23,645.311545,1
1,22,645.377605,5
1,23,645.447669,3
1,19,645.506722,1
1,20,645.566777,1
1,18,645.621827,0
1,20,645.682882,0
1,23,645.751945,1
1,18,645.805994,3
1,21,645.870052,0
1,18,645.924101,2
1,18,645.979152,1
1,20,646.039206,0
1,26,646.118278,3
1,21,646.181335,1
1,18,646.235385,0
1,21,646.333473,2
1,19,646.397532,1
1,34,646.50663,3
1,19,646.565685,1
1,18,646.620735,1
1,20,646.680789,2
1,18,646.73684,1
1,24,646.812909,3
1,19,646.871963,0
1,19,648.569617,0
1,20,648.642683,2
1,19,648.712746,0
1,18,648.778807,1
1,21,648.855876,0
1,18,648.921937,1
1,22,648.998006,1
1,18,649.05806,0
1,21,649.120117,2
1,23,649.189179,1
1,18,649.242228,3
1,18,649.296277,0
1,18,649.349325,1
1,18,649.403374,0
1,20,649.462428,1
1,18,649.516477,0
1,20,649.614566,0
1,18,649.686631,1
1,19,649.7607,0
1,18,649.819752,0
1,19,649.876804,1
1,20,649.936859,12
1,18,649.989907,0
1,18,650.043956,1
1,18,650.099007,1
1,18,650.153055,2
1,18,650.206104,0
1,22,650.272164,3
1,19,650.328214,1
1,24,650.40028,5
1,22,650.465339,2
1,22,650.531399,1
1,18,650.584447,0
1,18,650.638496,1
1,18,650.692546,1
1,20,650.753601,0
1,18,650.808651,2
1,18,650.863701,0
1,18,650.919752,1
1,18,650.974802,1
1,18,651.030853,0
1,19,651.091909,1
1,21,651.190998,0
1,20,651.258059,1
1,20,651.331125,1
1,18,651.39018,0
1,20,651.452236,0
1,18,651.508287,0
1,18,651.564338,2
1,21,651.630398,2
1,20,651.693455,2
1,21,651.760516,0
1,21,651.840589,1
1,18,651.908651,0
1,22,651.989724,1
1,20,652.062791,0
1,18,652.128851,0
1,18,652.19391,0
1,18,652.257968,0
1,22,652.331035,3
1,20,652.390088,3
1,18,652.444137,0
1,19,652.50219,1
1,18,652.564246,3
1,20,652.636312,0
1,18,652.698368,0
1,20,652.771435,2
1,18,652.834492,0
1,19,652.928577,0
1,18,652.987631,1
1,20,653.049688,1
1,18,653.10774,1
1,18,653.16179,1
1,18,653.224847,2
1,18,653.290907,0
1,18,653.355966,0
1,21,653.430033,1
1,18,653.494092,2
1,23,653.567158,4
1,18,653.621207,1
1,21,653.685266,2
1,22,653.750324,1
1,18,653.804374,1
1,18,653.857422,2
1,18,653.91047,1
1,19,653.967522,1
1,21,654.028577,1
1,18,654.082627,2
1,18,654.136675,3
1,18,654.190725,1
1,18,654.244774,0
1,24,654.316839,2
1,18,654.369888,1
1,18,654.423937,2
1,21,654.522025,1
1,20,654.589086,1
1,21,654.660151,1
1,19,654.72521,0
1,70,654.940406,8
1,18,654.993454,2
1,18,655.047503,1
1,21,655.110561,2
1,19,655.171616,0
1,21,655.237676,0
1,18,656.98927,0
1,22,657.054329,3
1,23,657.123392,7
1,18,657.17644,0
1,18,657.23149,0
1,19,657.294548,1
1,18,657.352601,1
1,19,657.411654,2
1,18,657.469707,1
1,20,657.531763,1
1,18,657.588816,15
1,18,657.646868,1
1,18,657.704921,1
1,19,657.765976,1
1,21,657.867068,1
1,18,657.92412,0
1,19,657.994183,0
1,18,658.050235,0
1,21,658.1223,1
1,18,658.18836,1
1,20,658.261427,2
1,20,658.338497,2
1,34,658.445593,4
1,18,658.505648,12
1,18,658.560699,2
1,20,658.620753,0
1,20,658.681808,1
1,19,658.739861,0
1,18,658.794911,1
1,20,658.855967,0
1,18,658.910016,1
1,18,658.964065,2
1,21,659.027123,0
1,19,659.084174,1
1,21,659.147232,8
1,18,659.20128,2
1,21,659.265339,3
1,20,659.325393,1
1,22,659.391453,0
1,21,659.492544,1
1,20,659.559605,1
1,19,659.61966,3
1,18,659.675712,0
1,23,659.744774,1
1,21,659.808833,0
1,18,659.863883,0
1,18,659.918933,0
1,20,659.980989,1
1,19,660.038041,0
1,21,660.101098,1
1,18,660.157149,0
1,20,660.220207,2
1,20,660.283264,2
1,21,660.349324,2
1,18,660.405375,4
1,20,660.468432,0
1,18,660.524483,0
1,18,660.581535,0
1,20,660.644593,0
1,21,660.710652,15
1,20,660.773709,1
1,18,660.830762,1
1,18,660.887813,1
1,18,660.943864,1
1,22,661.046957,3
1,22,661.120024,2
1,20,661.187085,1
1,19,661.249142,0
1,18,661.307194,1
1,20,661.371253,0
1,18,661.428304,2
1,18,661.486357,1
1,18,661.543409,4
1,18,661.601462,1
1,18,661.659517,3
1,22,661.729581,14
1,18,661.787634,0
1,20,661.851692,3
1,18,661.909745,0
1,20,661.973803,2
1,18,662.030854,0
1,18,662.088907,3
1,20,662.153966,1
1,19,662.215022,2
1,18,662.273075,2
1,18,662.331127,0
1,20,662.395186,1
1,18,662.453238,2
1,19,662.514294,0
1,22,662.585358,1
1,22,662.693456,2
1,18,662.754512,0
1,22,662.834585,1
1,18,662.89564,1
1,18,662.953693,3
1,18,663.011746,0
1,18,663.068798,1
1,21,663.13686,1
1,18,663.193911,2
1,20,663.258971,1
1,20,663.323029,5
1,18,663.381082,1
1,18,663.439134,1
1,22,663.510199,2
1,20,663.574257,3
1,18,663.63231,0
1,26,665.387905,2
1,21,665.456969,13
1,20,665.529034,1
1,18,665.594093,1
1,22,665.675166,3
1,18,665.740226,4
1,20,665.806286,1
1,18,665.860335,1
1,18,665.915385,2
1,18,665.969434,1
1,20,666.063519,0
1,18,666.127578,2
1,18,666.18563,1
1,22,666.254693,11
1,25,666.33977,3
1,18,666.403829,0
1,20,666.475105,1
1,20,666.542166,0
1,19,666.603222,2
1,18,666.660273,1
1,18,666.716324,0
1,22,666.783385,1
1,25,666.859454,1
1,19,666.918508,1
1,20,666.981565,3
1,18,667.037616,2
1,18,667.093667,1
1,20,667.154723,1
1,18,667.213777,0
1,21,667.284841,13
1,18,667.343895,0
1,20,667.408954,1
1,30,667.502038,6
1,23,667.577107,2
1,20,667.643167,3
1,18,667.744258,0
1,18,667.803311,1
1,20,667.86637,1
1,22,667.934446,2
1,18,667.988495,1
1,20,668.048549,2
1,18,668.1046,1
1,18,668.160652,0
1,20,668.222708,0
1,18,668.277758,1
1,22,668.347822,2
1,18,668.404873,3
1,19,668.463927,3
1,18,668.520979,1
1,18,668.578031,0
1,20,668.642089,0
1,40,668.778213,16
1,22,668.861288,2
1,18,668.928349,1
1,22,669.001415,1
1,21,669.064473,12
1,20,669.12753,2
1,26,669.223617,2
1,18,669.280669,3
1,23,669.389767,5
1,22,669.46884,2
1,18,669.528895,1
1,20,669.591952,1
1,24,669.664017,13
1,20,669.725073,0
1,20,669.785128,2
1,18,669.839177,2
1,23,669.909241,2
1,18,669.96429,0
1,19,670.024345,0
1,20,670.086402,0
1,18,670.140957,2
1,23,670.21102,3
1,18,670.265069,1
1,21,670.329129,1
1,18,670.383178,2
1,20,670.443233,1
1,18,670.497283,0
1,18,670.552332,2
1,18,670.606382,3
1,20,670.666451,0
1,18,670.721486,2
1,18,670.778538,0
1,19,670.837592,0
1,18,670.894643,2
1,18,670.987728,0
1,18,671.047782,0
1,20,671.116845,1
1,19,671.177901,0
1,19,671.236954,2
1,22,671.307018,4
1,20,671.369075,1
1,28,671.457155,3
1,24,671.533224,7
1,21,671.598283,3
1,18,671.655335,2
1,18,671.712387,0
1,18,671.769439,1
1,18,671.82649,1
1,18,671.883542,1
1,18,671.940594,1
1,20,672.003651,2
1,18,673.7072,1
1,27,673.791276,6
1,30,673.884361,12
1,22,673.953424,0
1,26,674.035498,1
1,24,674.109565,6
1,20,674.204651,1
1,18,674.262704,1
1,18,674.32476,1
1,19,674.387818,1
1,20,674.448873,2
1,20,674.51093,4
1,18,674.56598,1
1,22,674.634042,1
1,18,674.689092,1
1,18,674.744142,1
1,21,674.809201,1
1,22,674.876262,3
1,20,674.939319,1
1,18,674.99537,1
1,20,675.058428,1
1,22,675.12749,1
1,18,675.183541,0
1,23,675.255607,2
1,20,675.318664,3
1,22,675.387727,5
1,22,675.456789,2
1,18,675.513841,1
1,23,675.585907,18
1,22,675.65497,2
1,20,675.718027,0
1,21,675.818117,2
1,18,675.880174,0
1,22,675.954241,1
1,18,676.015297,1
1,18,676.07335,1
1,18,676.130402,0
1,23,676.204469,1
1,24,676.283541,2
1,24,676.361612,4
1,22,676.430674,1
1,20,676.494733,2
1,18,676.552785,0
1,21,676.621848,1
1,18,676.685906,0
1,24,676.764978,0
1,18,676.825033,0
1,24,676.915119,3
1,25,677.016222,0
1,18,677.093814,1
1,20,677.169505,3
1,18,677.237777,0
1,18,677.297833,2
1,27,677.379907,5
1,18,677.434958,1
1,20,677.529042,1
1,18,677.606622,1
1,24,677.703721,3
1,18,677.759773,1
1,19,677.817825,0
1,20,677.881883,1
1,21,677.947944,1
1,22,678.020009,2
1,19,678.080064,1
1,18,678.136114,1
1,20,678.198171,1
1,18,678.25222,0
1,22,678.319281,3
1,20,678.379335,1
1,20,678.439391,0
1,20,678.501446,0
1,18,678.556496,2
1,20,678.617552,2
1,20,678.680609,2
1,18,678.741665,1
1,18,678.805755,0
1,20,678.86581,1
1,18,678.92086,0
1,20,678.980915,0
1,20,679.04197,1
1,19,679.100024,3
1,21,679.201114,2
1,18,679.259166,0
1,24,679.345259,2
1,23,679.418326,1
1,20,679.481383,1
1,20,679.543439,2
1,18,679.600492,2
1,18,679.656543,0
1,18,679.713594,0
1,18,679.770647,0
1,34,679.882748,6
1,27,679.966825,4
1,18,680.022875,0
1,20,680.085933,1
1,20,680.147989,1
1,22,680.217052,2
1,20,680.280109,2
1,22,680.349172,1
1,21,682.078907,0
1,18,682.133957,1
1,18,682.188006,0
1,18,682.243057,3
1,20,682.304112,1
1,20,682.364166,0
1,20,682.463257,1
1,20,682.527315,0
1,19,682.58837,1
1,22,682.658434,0
1,22,682.726496,0
1,24,682.799563,2
1,21,682.863621,2
1,18,682.919671,1
1,19,682.978725,1
1,18,683.036778,1
1,23,683.107843,0
1,18,683.164895,1
1,20,683.227952,0
1,21,683.293011,1
1,19,683.353065,1
1,18,683.409117,0
1,19,683.469171,0
1,18,683.526223,0
1,18,683.582273,0
1,20,683.645331,1
1,18,683.701382,0
1,31,683.79847,6
1,20,683.861527,1
1,26,683.943613,2
1,22,684.045706,0
1,21,684.119773,0
1,18,684.181829,0
1,18,684.242885,2
1,18,684.299937,1
1,18,684.355988,2
1,18,684.413039,1
1,20,684.476097,0
1,18,684.533149,0
1,22,684.602212,3
1,22,684.672275,0
1,18,684.729327,0
1,18,684.785378,1
1,21,684.852439,0
1,20,684.915496,1
1,24,684.991565,3
1,18,685.049618,0
1,20,685.113676,5
1,23,685.186743,0
1,22,685.256806,2
1,18,685.313858,0
1,18,685.37091,1
1,18,685.428963,0
1,21,685.496024,0
1,18,685.554077,1
1,18,685.611128,1
1,22,685.716224,1
1,24,685.802302,1
1,20,685.87637,1
1,21,685.94343,2
1,18,686.001483,2
1,25,686.081556,3
1,24,686.158626,2
1,18,686.216679,1
1,20,686.280737,0
1,19,686.341792,1
1,22,686.412857,0
1,20,686.476915,2
1,18,686.534968,0
1,18,686.593021,0
1,26,686.678098,0
1,18,686.736153,0
1,19,686.798209,0
1,18,686.856262,1
1,23,686.930329,0
1,20,686.995389,0
1,21,687.063451,0
1,22,687.134516,2
1,18,687.193569,1
1,20,687.258628,0
1,18,687.350711,2
1,25,687.436789,1
1,24,687.520865,1
1,20,687.586927,1
1,20,687.651986,2
1,19,687.714042,1
1,21,687.782104,1
1,22,687.853169,4
1,20,687.918228,0
1,22,687.989293,1
1,21,688.057355,1
1,19,688.119411,1
1,21,688.187473,3
1,25,688.268547,2
1,19,688.329602,0
1,18,688.388655,0
1,18,688.446709,1
1,20,688.511767,1
1,36,688.628874,5
1,18,688.687927,1
1,18,688.746981,1
1,25,690.475524,2
1,25,690.552594,5
1,20,690.614651,0
1,21,690.717745,1
1,20,690.786807,3
1,26,690.872885,3
1,20,690.934942,1
1,18,690.989992,0
1,23,691.061057,2
1,19,691.121111,0
1,22,691.189173,2
1,19,691.247226,2
1,20,691.309282,2
1,27,691.392357,1
1,20,691.454414,10
1,24,691.529482,1
1,20,691.59254,1
1,21,691.6596,1
1,23,691.731666,2
1,22,691.800729,2
1,18,691.85778,1
1,18,691.914832,2
1,20,691.97789,2
1,22,692.046952,3
1,18,692.105005,2
1,23,692.177071,3
1,20,692.274158,0
1,23,692.356233,1
1,18,692.416288,1
1,21,692.486352,3
1,18,692.544405,1
1,18,692.601457,1
1,20,692.665516,2
1,35,692.778618,2
1,26,692.861694,2
1,18,692.919747,1
1,20,692.982804,2
1,18,693.040857,5
1,18,693.097908,1
1,18,693.15496,1
1,31,693.256052,13
1,24,693.332121,0
1,22,693.402185,5
1,18,693.460238,1
1,27,693.546316,4
1,20,693.611375,2
1,18,693.673431,0
1,20,693.73749,0
1,18,693.797544,1
1,18,693.855597,1
1,21,693.958689,6
1,20,694.02575,2
1,21,694.10182,1
1,24,694.181893,3
1,23,694.25596,1
1,20,694.321019,4
1,22,694.392084,1
1,22,694.463149,2
1,22,694.534214,3
1,23,694.608281,3
1,18,694.666337,1
1,20,694.731397,2
1,22,694.802461,0
1,23,694.876529,2
1,22,694.948594,3
1,26,695.032671,2
1,18,695.090723,3
1,18,695.149777,1
1,20,695.213835,1
1,21,695.281897,2
1,22,695.353962,2
1,21,695.422024,1
1,20,695.487083,3
1,22,695.558148,2
1,18,695.662241,1
1,22,695.739311,1
1,20,695.807374,2
1,20,695.872433,1
1,36,695.990541,10
1,22,696.062606,5
1,19,696.123662,1
1,23,696.19873,1
1,20,696.26479,1
1,26,696.348866,4
1,18,696.40792,0
1,21,696.475982,1
1,24,696.555054,2
1,20,696.620113,1
1,19,696.682169,0
1,20,696.746228,3
1,29,696.840313,3
1,19,696.90237,1
1,27,696.99045,1
1,22,697.062515,2
1,18,697.121569,2
1,18,697.180623,1
1,30,698.952289,3
1,21,699.023353,1
1,19,699.08541,2
1,32,699.185502,5
1,34,699.291598,3
1,18,699.34865,2
1,22,699.416712,0
1,24,699.49178,1
1,22,699.559842,1
1,22,699.627903,1
1,18,699.683954,1
1,20,699.746011,1
1,18,699.802062,1
1,18,699.858113,2
1,26,699.939187,2
1,20,700.001243,1
1,20,700.063299,2
1,22,700.131361,0
1,20,700.193418,0
1,18,700.249469,1
1,20,700.311525,2
1,22,700.380093,0
1,20,700.442149,2
1,25,700.558254,1
1,23,700.635329,1
1,20,700.703391,1
1,20,700.767449,1
1,20,700.832509,2
1,22,700.902572,3
1,25,700.982645,3
1,23,701.056712,1
1,20,701.120771,1
1,18,701.178823,2
1,20,701.242881,1
1,24,701.319952,2
1,28,701.411034,2
1,22,701.482099,0
1,18,701.540152,0
1,20,701.605211,1
1,18,701.663263,1
1,18,701.721316,0
1,18,701.779374,1
1,22,701.850439,0
1,22,701.922504,2
1,22,701.993568,1
1,18,702.051621,1
1,20,702.116681,0
1,21,702.220774,1
1,21,702.291839,1
1,22,702.368909,0
1,18,702.426963,2
1,25,702.507035,1
1,18,702.566089,1
1,27,702.653168,2
1,20,702.717226,0
1,20,702.782286,1
1,20,702.846343,0
1,35,702.960448,3
1,28,703.050529,1
1,25,703.131603,2
1,24,703.209674,1
1,24,703.287745,2
1,18,703.345798,2
1,22,703.416862,1
1,20,703.48092,2
1,18,703.539974,3
1,23,703.614041,2
1,23,703.688108,1
1,22,703.760174,1
1,22,703.86627,2
1,21,703.940337,2
1,22,704.018408,1
1,21,704.089473,1
1,20,704.154532,1
1,26,704.238611,6
1,18,704.296664,1
1,18,704.354717,1
1,23,704.429785,1
1,21,704.497847,1
1,22,704.568911,0
1,18,704.626964,1
1,20,704.692023,1
1,42,704.828147,4
1,26,704.912224,1
1,20,704.976281,1
1,43,705.115408,5
1,18,705.17346,2
1,19,705.235517,2
1,22,705.306582,0
1,18,705.364635,1
1,20,705.429693,1
1,25,705.5468,1
1,19,705.614862,1
1,99,707.57164,17
1,104,707.892932,27
1,22,707.960994,1
1,22,708.029056,1
1,20,708.091112,2
1,22,708.160175,0
1,29,708.250257,2
1,19,708.30931,1
1,24,708.384379,2
1,23,708.456444,1
1,34,708.562541,2
1,24,708.637609,1
1,22,708.706672,1
1,23,708.814769,3
1,20,708.88183,1
1,28,708.973914,3
1,20,709.035971,2
1,30,709.130056,2
1,49,709.284196,19
1,23,709.356262,1
1,26,709.438337,4
1,20,709.501394,3
1,22,709.570457,4
1,23,709.642522,2
1,19,709.703578,1
1,22,709.77264,1
1,21,709.839701,3
1,37,709.95981,1
1,19,710.020866,0
1,18,710.077918,3
1,30,710.173004,2
1,34,710.280102,4
0,120,710.715497,25
1,46,710.862631,1
1,22,710.932694,2
0,120,711.316043,27
1,27,711.403122,1
1,18,711.460174,2
1,22,711.531239,1
1,26,711.614314,1
1,27,711.701899,3
1,24,711.778969,2
1,29,711.872054,3
1,21,711.939115,1
1,26,712.057221,1
1,32,712.170324,6
1,18,712.232381,1
1,32,712.336475,4
1,24,712.415547,2
1,21,712.483609,2
1,26,712.567686,2
1,20,712.631744,2
1,35,712.744847,0
1,82,713.009087,20
1,22,713.080152,2
1,40,713.209269,5
1,21,713.277331,0
1,24,713.354401,4
0,120,713.780788,34
1,37,713.905902,5
1,21,715.622462,0
1,21,715.687521,2
1,23,715.759587,3
1,28,715.845665,5
1,18,715.901716,2
1,22,715.969777,2
1,18,716.025828,1
1,22,716.094891,2
1,21,716.15995,2
1,20,716.222007,2
1,31,716.318094,2
1,20,716.379149,1
1,46,716.521279,20
1,21,716.586338,2
1,23,716.656401,0
1,23,716.727466,1
1,18,716.782516,1
1,29,716.872103,1
1,21,716.970191,1
1,18,717.029245,0
1,22,717.107316,0
1,24,717.185387,2
1,18,717.242439,1
1,21,717.308499,2
1,26,717.391575,1
1,21,717.458636,4
1,18,717.515687,1
1,26,717.598763,5
1,18,717.657817,2
1,41,717.788936,5
1,21,717.855997,0
1,25,717.936069,1
1,19,717.997125,2
1,21,718.064186,1
1,18,718.122239,1
1,22,718.192302,1
1,28,718.282384,5
1,21,718.349445,1
1,25,718.430519,1
1,20,718.495579,1
1,19,718.556633,0
