#{"t_start": 1679427792.4941602, "env_id": null}
r,l,t,ruined grasses
1,76,518.289688,35
1,50,518.505042,20
1,40,518.781294,28
1,87,519.141772,44
1,47,519.341976,17
1,55,519.570352,30
1,68,519.850607,31
1,52,520.064017,25
1,45,520.250186,24
1,54,520.469385,32
1,46,520.656732,15
1,51,520.977025,32
1,59,521.229023,28
1,54,521.47925,27
1,42,521.663637,18
1,59,521.906858,30
1,64,522.211218,33
1,60,522.495991,15
1,42,522.697349,16
1,50,524.672899,27
1,43,524.897102,18
1,49,525.095452,26
1,69,525.352685,30
1,84,525.667977,43
1,52,525.862153,30
1,47,526.036311,21
1,40,526.186248,14
1,52,526.384428,30
1,64,526.627822,30
1,75,526.964126,28
1,40,527.120301,24
1,50,527.319611,16
1,78,527.644907,31
1,54,527.925161,16
1,53,528.17639,32
1,46,528.355552,17
1,56,528.582759,37
1,48,528.76944,34
1,62,529.063701,33
1,47,529.248871,27
1,59,529.470071,31
1,50,529.658242,32
1,77,529.946507,32
1,51,530.163704,31
1,41,530.332858,19
1,54,530.564068,20
1,47,530.755242,23
1,51,530.969437,19
1,39,531.221666,17
1,50,531.433898,16
1,89,531.837264,47
1,44,532.051463,20
1,65,532.36775,28
1,46,532.593955,28
1,65,532.852102,18
1,85,533.173121,42
1,88,535.179515,37
1,53,535.387704,26
1,43,535.554855,15
1,61,535.792943,33
1,50,535.987119,21
1,51,536.186301,18
1,62,536.427521,30
1,48,536.617693,20
1,58,536.840895,27
1,50,537.084115,32
1,52,537.294307,19
1,84,537.631614,34
1,54,537.852814,34
1,53,538.085026,21
1,65,538.375289,27
1,53,538.601495,16
1,48,538.803679,24
1,58,539.171021,22
1,66,539.451276,22
1,77,539.801594,37
1,50,540.023797,29
1,61,540.273024,33
1,49,540.475207,17
1,55,540.705416,22
1,60,540.955644,39
1,58,541.201867,26
1,65,541.573205,18
1,58,541.807418,14
1,122,542.309874,33
1,57,542.555115,30
1,52,542.772313,28
1,52,542.985507,28
1,85,543.334824,30
1,54,543.642103,31
1,50,545.564866,25
1,106,545.95522,44
1,62,546.180425,34
1,80,546.483701,44
1,55,546.688891,14
1,53,546.88507,15
1,116,547.383522,43
1,85,547.710819,22
0,480,549.716644,52
1,46,549.91082,33
1,54,550.140029,13
1,85,550.494351,46
1,50,550.699537,33
1,262,551.907636,57
1,54,552.141849,15
1,56,552.383068,14
1,50,552.595261,17
1,56,552.830474,17
1,75,553.150766,27
1,100,553.659226,42
1,50,553.878426,27
1,68,555.92179,23
1,42,556.08594,12
1,72,556.352688,37
1,55,556.56388,20
1,101,556.946227,44
1,47,557.126391,28
1,60,557.394749,26
1,72,557.678006,42
1,123,558.141555,40
1,46,558.314792,22
1,44,558.479943,25
1,48,558.663109,13
1,50,558.868433,23
1,55,559.091636,12
1,78,559.497157,39
1,42,559.681324,16
1,54,559.905665,30
1,41,560.07582,11
1,50,560.281932,27
1,52,560.495229,31
1,45,560.681398,15
1,44,560.883819,24
1,54,561.131043,13
1,66,561.433472,18
1,52,561.762805,14
1,56,562.004186,14
1,49,562.210374,20
1,46,562.392969,27
1,54,562.617179,29
1,58,562.861504,28
1,48,563.059684,16
1,83,563.408093,49
1,46,563.604271,15
1,44,563.877673,26
1,45,564.063843,29
1,43,564.22599,30
1,46,564.397607,19
1,122,566.571325,44
1,120,567.022389,30
0,480,568.919652,60
1,71,569.21407,18
1,64,569.474436,18
1,48,569.764699,16
1,48,569.971007,15
1,69,570.260269,17
1,73,570.565682,21
1,74,570.866956,41
1,160,571.53085,87
1,77,571.937219,25
0,480,574.062038,72
1,60,574.310265,14
1,202,576.813857,55
1,54,577.011178,20
0,480,578.847329,97
1,140,579.394966,44
1,43,579.645364,15
1,48,579.852553,18
1,80,580.176962,37
1,143,580.759666,38
1,45,580.943834,22
1,48,581.142149,7
1,40,581.306298,14
1,83,581.650839,37
1,49,581.953113,12
1,40,582.126271,16
1,64,582.411538,18
1,45,582.598883,13
1,49,582.80507,15
1,42,582.982232,18
1,56,583.214587,20
1,44,583.396771,19
1,50,583.605093,13
1,40,583.770244,15
1,82,584.200817,38
0,480,587.880345,45
1,40,588.032484,13
1,38,588.172786,12
1,55,588.378973,30
1,41,588.537117,12
1,69,588.80253,40
1,46,588.978689,15
1,51,589.171991,20
1,42,589.330135,14
1,39,589.477269,14
1,38,589.6214,13
1,46,589.850758,16
1,106,590.286307,48
1,38,590.444451,9
1,44,590.623613,16
1,56,590.86495,19
1,43,591.04812,13
1,54,591.27703,18
1,78,591.599788,51
1,44,591.780128,14
1,43,592.072393,14
1,40,592.252878,13
1,45,592.445053,13
1,44,592.631223,15
1,108,593.091859,50
1,58,593.343493,17
1,52,593.556687,15
1,129,594.164287,49
1,84,594.52876,50
1,40,594.694075,15
1,52,594.924284,20
1,44,595.110453,13
1,44,595.290798,15
1,42,597.179098,13
1,42,597.333371,12
1,133,597.816927,58
1,44,598.032123,14
1,41,598.186263,12
1,43,598.345555,12
1,41,598.499695,12
1,42,598.654836,13
1,50,598.842184,14
1,44,599.007334,16
1,41,599.161486,10
1,44,599.326751,15
1,41,599.482892,13
1,48,599.666059,16
1,49,599.902484,16
1,40,600.064631,13
1,358,601.523502,124
1,45,601.706669,19
1,41,601.94912,12
1,38,602.112269,11
1,42,602.284627,13
1,46,602.471797,12
1,40,602.638948,14
1,44,602.821826,15
1,50,603.032017,15
1,60,603.282407,14
1,38,603.442057,14
1,42,603.619219,20
1,45,603.808531,13
1,41,603.982709,17
1,40,604.232937,15
1,43,604.412236,13
1,40,604.580389,12
1,44,604.762555,12
1,39,604.924846,13
1,91,605.303373,33
1,45,607.192564,18
1,38,607.354858,14
1,43,607.512001,13
1,41,607.661137,15
1,47,607.873448,13
1,44,608.042602,16
1,40,608.189736,10
1,44,608.351052,13
1,39,608.494182,12
1,43,608.653327,21
1,38,608.784481,14
1,43,608.952711,13
1,41,609.104849,13
1,41,609.256987,14
1,38,609.399253,13
1,38,609.542384,14
1,42,609.700527,12
1,46,609.936879,17
1,52,610.134058,13
1,44,610.300209,12
1,43,610.47354,14
1,45,610.657707,12
1,46,610.845079,15
1,40,611.008228,15
1,40,611.174378,11
1,40,611.337751,14
1,39,611.496896,14
1,41,611.666049,12
1,41,611.915406,10
1,40,612.083559,15
1,40,612.248709,14
1,41,612.415995,12
1,53,612.637196,19
1,43,612.815358,12
1,42,612.990668,13
1,44,613.175836,13
1,42,613.351109,15
1,47,613.548288,10
1,41,613.721446,14
1,48,613.925758,10
1,40,614.181991,12
1,46,614.373302,15
1,49,614.578487,16
1,43,614.75765,14
1,42,614.931996,15
1,45,615.120167,14
1,41,615.290186,13
1,44,615.473514,15
1,40,617.36976,11
1,56,617.58813,15
1,53,617.780305,17
1,48,618.006664,10
1,75,618.280913,17
1,48,618.456245,16
1,56,618.662432,10
1,168,619.286141,51
1,47,619.460479,13
1,48,619.640642,15
1,48,619.872854,15
1,49,620.060214,14
1,47,620.238376,24
1,72,620.510829,14
1,51,620.717016,18
1,75,621.02145,24
1,59,621.261668,14
1,43,621.43601,15
1,70,621.723274,16
1,72,622.107795,14
1,53,622.324992,11
1,214,623.196146,35
1,56,623.428399,15
1,63,623.689765,23
1,61,624.027257,12
1,47,624.22844,15
1,54,624.450691,18
1,89,624.828141,23
1,52,625.043494,11
1,56,625.274849,20
1,50,625.483195,15
1,54,625.7084,21
1,51,627.612659,17
0,480,629.436773,69
1,241,630.420002,56
1,72,630.699804,27
1,143,631.288532,32
1,55,631.508768,19
1,108,632.045513,46
1,167,632.729372,68
1,44,632.909535,14
1,49,633.110865,12
1,252,634.256698,84
1,56,634.490911,12
1,89,634.861439,34
1,137,635.433084,38
1,65,635.704486,21
1,228,638.334657,70
1,215,639.127816,70
1,52,639.321992,16
1,155,639.96624,52
1,320,641.232345,71
1,53,641.448541,23
1,200,642.344705,79
1,62,642.599133,18
1,161,643.274912,52
1,51,643.489106,9
1,70,643.785497,32
0,480,645.861515,20
0,480,649.504907,18
0,480,651.375189,15
1,51,651.581376,15
1,46,651.848761,15
1,456,653.720953,63
1,119,654.303632,46
0,480,658.16303,75
1,54,658.374346,17
1,57,658.580534,25
1,46,658.746949,15
1,46,658.913255,14
1,57,659.119442,24
0,480,660.942532,40
1,49,661.125699,16
1,62,661.36379,16
1,43,661.536948,15
1,52,661.827245,17
1,61,662.074588,16
1,55,662.294788,17
1,52,662.503994,18
1,385,664.150219,58
1,92,664.533591,33
1,58,664.77481,20
1,40,664.940163,15
1,45,665.126333,18
1,80,665.460636,25
1,72,665.763912,15
1,91,666.228446,29
1,51,666.444804,16
1,40,668.309241,10
1,42,668.464921,13
1,40,668.609052,12
1,44,668.768196,14
1,44,668.927341,15
1,55,669.12831,30
1,50,669.311477,14
1,49,669.49164,13
1,41,669.69082,13
1,58,669.923032,13
1,45,670.090158,14
1,92,670.43347,22
1,56,670.645435,14
1,57,670.858629,14
1,63,671.110907,24
1,48,671.303082,14
1,51,671.508293,10
0,480,673.53957,29
1,45,673.805939,12
1,43,673.990107,14
1,40,674.155552,20
1,44,674.335716,14
1,46,674.523887,16
1,50,674.729385,16
1,45,674.913553,12
1,43,675.091538,15
1,55,675.316743,23
1,50,675.52193,15
1,43,675.702193,14
1,42,675.958426,14
1,40,676.130212,12
1,39,676.291358,16
1,41,676.459511,12
1,51,678.399836,15
1,54,678.605023,10
1,58,678.813323,14
1,44,678.972468,12
1,47,679.14208,16
1,46,679.309231,16
1,47,679.479385,14
1,48,679.709717,14
1,50,679.906896,19
1,45,680.072046,13
1,43,680.231202,13
1,53,680.426379,17
1,43,680.586525,16
1,39,680.733825,11
1,48,680.912988,18
1,40,681.063125,16
1,60,681.305733,32
1,43,681.47889,18
1,42,681.741465,14
1,51,681.946651,15
1,60,682.18787,19
1,47,682.378321,16
1,76,682.683599,32
1,45,682.866392,13
1,48,683.059599,9
1,54,683.279991,12
1,49,683.479172,12
1,38,683.712384,16
1,53,683.951601,15
1,46,684.143776,14
1,48,684.342153,15
1,38,684.498295,13
1,40,684.663445,16
1,51,684.873803,14
1,52,685.087998,18
1,48,685.286423,12
1,44,685.468589,14
1,41,685.640745,17
1,44,685.905848,18
1,53,686.140061,14
1,78,686.462066,32
1,45,686.648236,20
1,57,688.613671,15
1,46,688.790834,20
1,44,688.951133,12
1,48,689.12429,15
1,43,689.279432,23
1,40,689.427567,17
1,46,689.640759,14
1,40,689.804922,18
1,58,690.020289,22
1,55,690.223474,21
1,54,690.425502,9
1,49,690.608668,19
1,38,690.75081,15
1,60,690.975429,18
1,42,691.132572,21
1,46,691.308732,13
1,58,691.624705,21
1,70,691.923159,17
1,41,692.08931,15
1,44,692.266471,13
1,46,692.454822,12
1,50,692.658006,13
1,45,692.840172,15
1,47,693.031853,16
1,58,693.272072,16
1,63,693.531089,15
1,41,693.779313,14
1,62,694.039773,17
1,51,694.248963,17
1,46,694.437267,17
1,52,694.651462,14
1,45,694.835629,18
1,58,695.074002,11
1,48,695.27018,17
1,57,695.506512,11
1,54,695.728714,11
1,47,696.01014,18
1,40,696.17529,16
1,46,696.363461,13
1,53,696.582787,17
1,50,696.787973,22
1,39,698.694367,17
1,48,698.880536,15
1,42,699.034079,13
1,48,699.207236,18
1,52,699.394406,18
1,50,699.616746,22
1,52,699.820932,16
1,65,700.059322,22
1,50,700.242488,14
1,44,700.404636,16
1,53,700.598961,12
1,54,700.799143,17
1,67,701.047528,19
1,46,701.218684,23
1,67,701.545145,20
1,48,701.747329,18
1,45,701.926492,20
1,53,702.13786,20
1,48,702.330034,14
1,40,702.485242,13
1,50,702.689522,19
1,49,702.884699,22
1,44,703.059973,15
1,44,703.237134,17
1,40,703.39728,13
1,46,703.657676,17
1,40,703.834837,22
1,59,704.074181,22
1,54,704.291379,20
1,188,705.057371,71
1,60,705.304595,24
1,48,705.498816,19
1,47,705.775139,17
1,44,705.970316,16
1,61,706.223723,28
1,55,706.45093,14
1,100,706.866462,44
1,43,707.043711,17
1,44,708.905935,14
1,45,709.07329,24
1,51,709.258458,14
1,54,709.49267,24
1,56,709.711101,20
1,40,709.858235,12
1,52,710.047875,16
1,44,710.210022,24
1,44,710.37317,14
1,41,710.527311,15
1,56,710.735225,15
1,63,710.968437,29
1,46,711.140802,14
1,43,711.301949,18
1,48,711.544093,17
1,60,711.783454,18
1,52,711.992644,18
1,68,712.274065,21
1,61,712.522291,29
1,54,712.743636,16
1,58,712.978849,24
1,46,713.167207,16
1,55,713.393412,17
1,50,713.687822,18
1,42,713.857977,15
1,56,714.084483,28
1,83,714.426227,28
1,68,714.704638,17
1,42,714.876794,17
1,43,715.052954,24
1,57,715.288305,22
1,50,715.494493,19
1,47,715.76987,16
1,47,715.965048,13
1,44,716.145348,24
1,80,716.474647,17
1,47,716.667974,17
1,73,716.96925,17
1,53,718.925767,19
1,56,719.155101,17
1,44,719.314246,20
1,47,719.531443,20
1,50,719.72477,18
1,47,719.895925,18
1,85,720.204354,27
1,54,720.402534,15
1,54,720.600714,13
1,51,720.789028,17
1,50,720.973196,21
1,61,721.199505,16
1,335,722.552027,76
1,66,722.818429,16
1,51,723.024616,17
1,57,723.25594,13
1,54,723.566222,19
1,46,723.753541,22
1,68,724.028792,20
1,58,724.262118,18
1,54,724.483319,16
1,95,724.873812,22
1,53,725.091009,21
1,40,725.256326,20
1,59,725.582622,16
1,51,725.81103,18
1,62,726.071266,23
1,46,726.262563,15
1,47,726.459743,14
1,52,726.674938,15
1,42,726.853262,18
1,43,727.033425,20
1,62,728.989864,15
1,53,729.218073,11
1,53,729.450283,23
1,53,729.660475,13
1,67,729.905876,25
1,44,730.068026,18
1,56,730.275644,22
1,47,730.450803,13
1,48,730.630967,22
1,53,730.82932,25
1,46,731.003478,25
1,51,731.198655,23
1,53,731.446963,18
1,52,731.650149,15
1,56,731.86231,17
1,56,732.075504,16
1,50,732.278739,16
1,47,732.47033,23
1,47,732.663506,17
1,44,732.842882,12
1,62,733.098114,24
1,47,733.288316,19
1,45,733.556918,17
1,43,733.732078,21
1,64,733.993504,17
1,43,734.168663,17
1,58,734.404034,27
1,56,734.637246,13
1,60,734.886658,17
1,44,735.071826,13
1,45,735.259997,21
1,50,735.549409,17
1,57,735.808651,21
1,55,736.038016,15
1,58,736.280236,18
1,47,736.475521,21
1,59,736.721745,18
1,49,736.925108,21
1,70,737.218374,24
1,58,739.174809,18
1,83,739.549298,28
1,68,739.799526,17
1,44,739.958839,13
1,86,740.274126,37
1,48,740.450516,18
1,59,740.668715,16
1,49,740.849881,21
1,60,741.073226,28
1,45,741.241379,21
1,46,741.466714,15
1,96,741.830044,31
1,39,741.977312,15
1,48,742.158476,17
1,62,742.400808,25
1,57,742.63302,25
1,47,742.829197,18
1,397,744.524228,89
1,45,744.709396,13
1,47,744.904712,16
1,64,745.171002,18
1,62,745.508536,16
1,53,745.74275,20
1,44,745.928093,21
1,119,746.432736,41
1,112,746.896203,37
1,39,747.067517,22
1,46,747.263695,18
1,63,747.531065,20
1,60,749.615589,16
1,43,749.775736,16
1,47,749.946891,19
1,38,750.082471,15
1,48,750.256629,19
1,44,750.415774,19
1,44,750.575827,13
1,58,750.78802,24
1,43,750.946167,23
1,49,751.126853,21
1,56,751.37808,19
1,41,751.543404,16
1,40,751.690538,24
1,47,751.864696,19
1,55,752.071059,19
1,48,752.249221,19
1,67,752.502566,22
1,46,752.687734,11
1,45,752.868899,15
1,41,753.034806,18
1,54,753.254005,15
1,48,753.538396,20
1,42,753.70755,19
1,46,753.892718,18
1,50,754.096054,13
1,49,754.294234,12
1,54,754.512563,20
1,44,754.690725,18
1,44,754.869888,18
1,67,755.149265,32
1,51,755.364461,21
1,72,755.751952,25
1,68,756.035358,20
1,38,756.192501,19
1,40,756.360654,14
1,40,756.526956,19
1,40,756.693107,21
1,50,756.902297,18
1,46,757.096685,19
1,43,757.278851,21
1,42,757.456012,16
1,42,757.713695,17
1,49,759.704811,18
1,48,759.885976,22
1,41,760.029152,14
1,69,760.281485,28
1,42,760.432623,18
1,45,760.595983,20
1,42,760.748121,17
1,46,760.915275,22
1,54,761.112574,20
1,42,761.266714,18
1,128,761.792369,43
1,52,761.985544,21
1,158,762.570282,71
1,52,762.773568,20
1,41,762.939719,16
1,44,763.116005,22
1,40,763.35322,10
1,49,763.565413,21
1,46,763.750756,15
1,42,763.92091,19
1,50,764.125225,16
1,40,764.285371,19
1,55,764.507573,19
1,42,764.675164,12
1,44,764.852325,20
1,49,765.049504,15
1,40,765.211799,17
1,38,765.44401,18
1,44,765.634337,16
1,71,765.927604,19
1,48,766.123963,17
1,62,766.382198,18
1,55,766.60145,16
1,54,766.831824,23
1,200,767.754294,48
1,49,767.960482,13
1,38,769.812877,20
1,42,769.973023,18
1,51,770.155251,17
1,44,770.315474,21
1,50,770.49764,18
1,84,770.803339,36
1,48,770.980502,17
1,43,771.139647,17
1,78,771.482358,18
1,42,771.636497,18
1,42,771.790792,21
1,40,771.93893,16
1,39,772.084061,20
1,46,772.255336,17
1,38,772.396464,13
1,50,772.583634,21
1,52,772.777962,20
1,71,773.058217,20
1,48,773.343599,16
1,38,773.49774,18
0,480,775.535151,46
1,43,775.711311,17
1,48,775.910623,19
1,45,776.097793,16
1,46,776.28709,17
1,42,776.459247,17
1,42,776.633405,19
1,41,776.800734,13
1,40,776.966885,13
1,59,777.212108,23
1,39,777.375382,14
1,46,777.661643,17
1,60,777.913054,25
1,42,778.091216,17
1,47,780.029713,19
1,66,780.270933,24
1,44,780.429195,13
1,60,780.646393,21
1,40,780.789546,15
1,52,780.979656,18
1,74,781.295965,35
1,50,781.490248,17
1,52,781.683424,17
1,46,781.853143,18
1,70,782.11338,22
1,51,782.302552,17
1,44,782.46679,17
1,38,782.60992,18
1,40,782.762058,15
1,46,782.936717,16
1,38,783.159919,15
1,42,783.344279,20
1,42,783.513675,16
1,68,783.786923,23
1,39,783.944488,13
1,41,784.109639,19
1,44,784.287801,15
1,50,784.489976,20
1,44,784.669138,17
1,46,784.856308,20
1,51,785.063597,12
1,47,785.333842,18
1,45,785.525117,18
1,44,785.711287,15
1,42,785.887756,14
0,480,788.005153,74
1,247,790.714697,79
1,40,790.858828,15
1,46,791.025438,16
1,40,791.17057,15
1,39,791.366748,17
1,54,791.568034,27
1,38,791.708161,16
1,42,791.863302,18
1,45,792.028481,14
1,40,792.176944,13
1,38,792.317071,16
1,52,792.510247,14
1,46,792.681315,18
1,43,792.842462,22
1,46,793.014618,16
1,47,793.237597,15
1,40,793.409753,16
1,39,793.56798,13
1,41,793.734261,11
1,45,793.916427,16
1,47,794.105375,16
1,46,794.290546,15
1,43,794.464704,14
1,38,794.619121,16
1,39,794.779266,21
1,42,794.951423,12
1,43,795.125977,17
1,38,795.369198,15
1,48,795.566377,14
1,40,795.730579,16
1,38,795.888723,14
1,43,796.067886,18
1,41,796.237047,21
1,38,796.395191,15
1,47,796.590368,21
1,40,796.755661,14
1,39,796.91981,15
1,43,797.098973,12
1,38,797.259675,13
1,48,797.545935,22
1,40,797.711641,14
1,41,797.881796,16
1,48,798.081978,17
1,40,798.246718,14
1,41,798.415872,16
1,41,800.264096,17
1,39,800.408226,16
1,39,800.550355,12
1,40,800.695487,23
1,42,800.84804,19
1,52,801.037212,11
1,47,801.256537,16
1,40,801.405673,20
1,44,801.56782,16
1,43,801.724963,14
1,50,801.91028,25
1,41,802.06442,12
1,40,802.212555,14
1,46,802.383801,20
1,69,802.642036,25
1,44,802.808345,17
1,56,803.112621,17
1,46,803.308916,14
1,40,803.469062,18
1,40,803.631208,14
1,44,803.808549,20
1,45,803.993717,13
1,41,804.159868,19
1,40,804.321134,17
1,50,804.524319,12
1,67,804.797614,25
1,46,804.986145,14
1,44,805.244498,15
1,48,805.443818,15
1,44,805.623981,12
1,43,805.79914,21
1,51,806.00945,13
1,40,806.176602,10
1,46,806.366859,9
1,41,806.536013,14
1,44,806.72018,20
1,45,806.907452,15
1,38,807.065597,15
1,46,807.334841,19
1,41,807.514087,20
1,44,807.698254,17
1,40,807.865414,18
1,38,808.024646,13
1,43,808.205811,17
1,39,808.367997,12
1,44,810.276341,15
1,51,810.471655,13
1,58,810.680845,23
1,71,810.937273,15
1,47,811.151467,10
1,48,811.333633,17
1,68,811.583021,22
1,48,811.760182,20
1,47,811.93434,17
1,81,812.233753,23
1,49,812.415919,18
1,76,812.699311,21
1,59,812.923522,18
1,45,813.153873,16
1,51,813.34805,20
1,55,813.556365,21
1,45,813.732525,17
1,42,813.903681,16
1,48,814.102009,21
1,49,814.302191,12
1,48,814.497504,17
1,49,814.697686,24
1,72,815.066141,16
1,73,815.385432,12
1,49,815.584793,23
1,46,815.773965,12
1,52,815.985773,12
1,47,816.182546,18
1,47,816.381728,14
1,44,816.567057,14
1,51,816.783254,17
1,42,816.961416,13
1,60,817.291578,23
1,48,817.498809,23
1,46,817.694156,12
1,68,817.977413,18
1,44,818.160709,22
1,49,818.364894,10
1,44,818.548213,16
1,42,820.479391,11
1,55,820.695721,24
1,42,820.84886,13
1,70,821.142262,19
1,40,821.295401,11
1,61,821.518604,21
1,51,821.705915,17
1,51,821.893085,14
1,44,822.056233,16
1,45,822.224537,14
1,48,822.400697,18
1,42,822.556839,16
1,41,822.713106,13
1,52,822.908283,14
1,108,823.378833,19
1,42,823.548988,20
1,89,823.909437,22
1,49,824.10773,12
1,40,824.268876,15
1,50,824.47106,15
1,59,824.710392,22
1,40,824.873541,15
1,38,825.107891,12
1,43,825.292059,12
1,38,825.4472,13
1,53,825.663532,24
1,46,825.854706,18
1,44,826.038873,16
1,57,826.276304,15
1,49,826.48049,13
1,45,826.668976,15
1,53,826.890177,23
1,47,827.089359,18
1,42,827.34133,15
1,38,827.503478,12
1,43,827.681739,13
1,51,827.892931,15
1,57,828.132272,15
1,47,828.326449,21
1,55,828.557659,24
1,44,828.740008,17
1,40,830.607195,11
1,44,830.774501,12
1,59,831.028732,15
1,45,831.208555,12
1,44,831.370703,18
1,45,831.536854,19
1,46,831.707149,11
1,43,831.866293,14
1,44,832.031443,14
1,45,832.198708,10
1,42,832.355851,11
1,48,832.537016,13
0,480,834.515859,40
1,43,834.697258,16
1,43,834.884428,16
1,83,835.338017,23
1,46,835.535196,11
1,52,835.753598,20
1,46,835.944772,16
1,48,836.145958,18
1,42,836.322332,15
1,38,836.480475,12
1,51,836.693732,22
1,46,836.892016,13
1,43,837.074182,15
1,49,837.365574,15
1,56,837.608796,15
1,41,837.77912,12
1,47,837.974298,16
1,53,838.1975,20
1,44,838.379842,13
1,58,838.625065,23
1,44,838.807458,11
1,44,838.991626,13
1,42,840.90803,9
1,40,841.066174,14
1,48,841.29557,13
1,52,841.488745,16
1,44,841.648891,13
1,50,841.832213,20
1,42,841.985353,11
1,38,842.124479,11
1,42,842.278844,11
1,43,842.437988,13
1,41,842.589126,12
1,47,842.763416,13
1,42,842.920559,13
1,40,843.117738,11
1,44,843.303042,9
1,50,843.490215,13
1,44,843.657367,13
1,49,843.854764,12
1,41,844.018913,12
1,40,844.181064,12
1,46,844.367385,20
1,60,844.609605,23
1,42,844.775827,11
1,42,844.951084,16
1,38,845.18131,14
1,41,845.363609,13
1,40,845.526757,13
1,40,845.689906,10
1,52,845.903234,12
1,38,846.061378,11
1,52,846.280577,17
1,42,846.456898,13
1,41,846.629055,13
1,43,846.808261,16
1,38,846.974581,10
1,38,847.135727,14
1,38,847.379081,13
1,42,847.560246,13
1,46,847.749418,14
1,112,848.211995,26
1,42,848.386313,15
1,42,848.559471,11
1,51,848.770662,22
1,42,848.944999,13
1,43,849.123161,11
1,41,849.295317,12
1,52,851.283791,17
1,44,851.456106,14
1,302,852.552655,53
1,50,852.736823,16
1,40,852.887078,11
1,58,853.148315,15
1,123,853.617951,30
1,44,853.7821,10
1,66,854.043494,24
1,182,854.778358,43
1,66,855.122803,20
1,40,855.299965,11
1,47,855.490402,18
1,39,855.648546,10
0,480,857.72041,62
0,480,861.498499,61
1,38,861.636797,9
1,48,861.809955,14
1,50,861.992121,21
1,43,862.149468,16
1,52,862.33864,12
1,54,862.536972,16
1,44,862.699119,12
1,50,862.884288,12
1,40,863.078593,14
1,44,863.254754,11
1,42,863.410895,12
1,127,863.884518,33
1,40,864.034801,11
1,50,864.235982,16
1,51,864.441168,27
1,52,864.650608,13
1,42,864.819762,14
1,38,864.973902,12
1,42,865.230411,10
1,38,865.384551,9
1,52,865.595942,12
1,41,865.762093,11
1,41,865.927243,13
1,54,866.14661,17
1,58,866.380845,22
1,67,866.656245,33
1,44,866.836408,19
1,46,867.024579,16
1,38,867.263921,10
1,52,867.487125,13
1,58,867.730506,13
1,40,867.895656,13
1,42,868.068985,14
1,40,868.235136,13
1,45,868.420305,13
1,46,868.61069,11
1,44,868.792856,12
1,44,868.97402,9
1,44,869.161305,16
1,42,869.415535,8
1,57,869.665937,28
1,54,871.607292,8
1,39,871.75461,17
1,47,871.924765,11
1,43,872.078905,12
1,48,872.254168,10
1,49,872.433331,11
1,60,872.653703,11
1,82,872.955978,35
1,53,873.212347,13
1,50,873.399517,9
1,63,873.630768,11
1,42,873.790079,10
1,39,873.935211,14
1,52,874.129426,9
1,64,874.381768,22
1,107,874.819324,25
1,47,875.084564,13
1,49,875.293905,10
1,45,875.47507,10
1,49,875.671953,13
1,54,875.889151,15
1,45,876.069314,10
1,46,876.254638,11
1,49,876.451818,8
1,50,876.646314,22
1,43,876.829616,13
1,47,877.019789,11
1,42,877.279212,11
1,42,877.455373,8
1,54,877.672622,11
1,58,877.920939,13
1,48,878.119119,10
1,42,878.294397,13
1,49,878.49558,8
1,38,878.651721,13
1,51,878.865073,10
1,61,879.121305,9
1,95,879.611885,21
1,58,879.858211,17
1,54,881.832199,12
1,48,882.015367,14
1,47,882.185521,11
1,46,882.352859,11
1,52,882.542032,7
1,41,882.691167,13
1,48,882.866797,14
1,52,883.104012,13
1,42,883.274342,13
1,52,883.466516,13
1,55,883.671702,11
1,45,883.840077,12
0,480,885.82243,28
1,48,886.03162,13
1,40,886.194768,13
1,53,886.409171,11
1,38,886.562311,11
1,38,886.714449,11
1,48,886.909785,15
1,58,887.226072,16
1,52,887.454481,15
1,63,887.713717,18
1,229,888.659479,52
1,38,888.817258,12
1,45,889.003426,7
1,42,889.180587,14
1,46,889.457959,9
1,43,889.639124,13
1,51,889.851454,7
1,79,891.914073,27
1,48,892.109251,7
1,54,892.304429,10
1,64,892.534852,14
1,50,892.715016,12
1,44,892.874333,13
1,48,893.089528,11
1,70,893.362956,12
1,59,893.580153,13
1,46,893.74931,17
1,58,893.963457,9
1,44,894.126606,10
1,50,894.311774,14
1,47,894.488395,12
1,50,894.68057,11
1,56,894.907045,10
1,45,895.16728,11
1,76,895.476669,13
1,56,895.700379,11
1,56,895.925783,10
1,42,896.093936,12
1,43,896.266093,15
1,41,896.431413,12
1,46,896.616581,7
1,52,896.82477,10
1,40,896.986091,12
1,53,897.297374,10
1,52,897.514716,19
1,49,897.714898,12
1,41,897.884052,13
1,38,898.041194,12
1,55,898.26842,9
1,43,898.44571,7
1,58,898.685929,14
1,46,898.8741,15
1,47,899.069277,12
1,72,899.454733,18
1,40,899.621884,9
1,67,899.900458,15
1,41,900.072703,19
1,39,900.235852,13
1,40,902.172121,14
1,50,902.35829,10
1,47,902.529609,8
1,42,902.680746,13
1,42,902.833885,13
1,40,902.986147,13
1,57,903.244379,20
1,55,903.449566,17
1,41,903.601846,14
1,39,903.745978,14
1,90,904.07951,25
1,45,904.246662,11
1,39,904.391794,8
1,77,904.680223,20
1,40,904.83136,12
1,44,905.083652,13
1,50,905.290841,15
1,78,905.605258,13
1,39,905.7614,12
1,55,905.983601,17
1,97,906.373173,25
1,47,906.558366,11
1,46,906.748662,11
1,65,907.009899,11
1,105,907.526496,21
1,43,907.701806,13
1,46,907.889977,14
