#{"t_start": 1679423017.1523116, "env_id": null}
r,l,t,ruined grasses
1,62,1247.717935,44
1,66,1248.134313,32
1,91,1248.791911,45
1,67,1249.229308,43
1,52,1249.565614,41
1,65,1249.99052,44
1,69,1250.441301,43
1,52,1250.781662,41
1,60,1251.185065,41
1,65,1251.611336,40
1,52,1251.950644,40
1,66,1252.460902,39
1,49,1252.860643,38
1,60,1253.260861,41
1,50,1253.591409,37
1,61,1254.019798,41
1,55,1254.384129,33
1,115,1255.147823,37
1,61,1255.613245,40
1,58,1256.004602,43
1,59,1256.394956,39
1,46,1256.706239,35
1,118,1257.497959,63
1,66,1257.941363,38
1,50,1258.277143,33
1,55,1258.629449,39
1,69,1259.1019,40
1,68,1259.502185,47
1,53,1259.799268,39
1,47,1264.030657,33
1,62,1264.640252,48
1,67,1265.287841,43
1,56,1265.822327,38
1,144,1267.312478,45
1,42,1267.727383,37
1,79,1268.475825,46
1,61,1269.03164,39
0,480,1273.460785,119
1,71,1274.138375,45
1,70,1274.776955,39
1,48,1275.230162,36
1,57,1275.77081,42
1,54,1276.28828,41
1,57,1276.911847,36
1,70,1277.582456,48
1,74,1278.231045,43
1,67,1278.868625,42
1,69,1279.552247,45
1,73,1280.264894,42
1,179,1282.049516,87
1,63,1282.629705,45
0,480,1292.72222,85
1,62,1293.274722,29
1,55,1293.740145,41
1,48,1294.170537,36
1,195,1296.044521,77
1,60,1296.697113,43
1,65,1297.323683,45
1,69,1297.982281,42
1,97,1298.910335,58
1,70,1299.57355,49
1,61,1300.172188,39
1,53,1300.704672,37
1,65,1301.419096,47
0,480,1306.001925,42
1,121,1307.119706,65
1,68,1307.732523,47
1,65,1308.382113,46
1,120,1314.980392,60
1,47,1315.427814,37
1,65,1316.078406,49
1,108,1317.220742,52
1,64,1317.867043,40
1,48,1318.346932,36
1,48,1318.80948,34
1,52,1319.312141,40
1,48,1319.780567,34
1,54,1320.304043,42
1,53,1320.825516,36
1,43,1321.303951,37
1,72,1322.016598,43
1,61,1322.618145,39
1,93,1323.506957,53
1,56,1324.004408,38
1,48,1324.45682,36
1,57,1325.018329,37
1,79,1325.817055,45
1,43,1326.31751,34
1,54,1326.874417,36
1,45,1327.339414,32
1,63,1327.947967,39
1,49,1328.390858,37
1,52,1328.906363,38
1,55,1329.46252,40
1,42,1329.885904,33
1,48,1330.392364,35
1,46,1330.861791,37
1,47,1331.405284,38
1,46,1331.872226,37
1,90,1332.770055,49
1,88,1333.649854,44
1,65,1334.30445,40
1,49,1340.352298,37
1,44,1340.796701,36
1,97,1341.781152,48
1,53,1342.382698,39
1,69,1343.062295,44
1,52,1343.543733,37
1,42,1343.903074,33
1,53,1344.34922,41
1,48,1344.817075,32
1,51,1345.325537,37
1,43,1345.742917,35
1,44,1346.1653,36
1,73,1346.96903,50
1,44,1347.412433,34
1,45,1347.879857,32
1,49,1348.373307,33
1,60,1348.965845,39
1,57,1349.486331,35
1,64,1350.059852,41
1,49,1350.552299,38
1,41,1350.966372,37
1,59,1351.551421,40
1,58,1352.196524,36
1,50,1352.694977,37
1,44,1353.136096,39
1,51,1353.5844,35
1,45,1353.976761,34
1,40,1354.354104,34
1,49,1354.833539,33
1,45,1355.269936,33
1,44,1355.720345,36
1,47,1356.191774,35
1,46,1356.709244,37
1,45,1357.186197,36
1,64,1357.842794,35
1,45,1358.299209,36
1,48,1358.734604,35
1,47,1359.143976,35
1,50,1359.617198,37
1,41,1360.035375,33
1,51,1366.139814,43
1,53,1366.680388,33
1,55,1367.29895,39
1,109,1368.339119,47
1,50,1368.778519,40
1,50,1369.273866,37
1,52,1369.806339,35
1,61,1370.426475,48
1,69,1371.127111,43
1,72,1371.855773,43
1,69,1372.622027,47
1,64,1373.255036,41
1,44,1373.692433,38
1,59,1374.277965,31
1,47,1374.751395,40
1,47,1375.189794,41
1,80,1375.886427,47
1,46,1376.342842,37
1,43,1376.770219,35
1,50,1377.334903,37
1,68,1378.017522,40
1,55,1378.555011,40
1,87,1379.339724,45
1,65,1379.996869,38
1,55,1380.538359,43
1,62,1381.148914,42
1,60,1381.738585,32
1,42,1382.215018,36
1,40,1382.61238,34
1,66,1383.285991,45
1,197,1385.236403,40
1,67,1385.863504,42
1,58,1392.047544,41
1,49,1392.518972,36
1,70,1393.204595,42
1,46,1393.61697,37
1,44,1394.052366,37
1,56,1394.59838,35
1,61,1395.201928,41
1,174,1396.928025,35
1,50,1397.433484,38
1,45,1397.948953,27
1,55,1398.481436,38
1,88,1399.309189,41
1,48,1399.72757,36
1,54,1400.205003,37
1,57,1400.784529,46
0,480,1405.498981,105
1,88,1406.371774,53
1,65,1407.025369,44
1,70,1407.786059,46
1,54,1408.332556,37
1,58,1408.920991,46
1,93,1409.878863,40
1,51,1410.390327,37
1,43,1410.822085,33
1,68,1411.437149,44
1,57,1411.944334,42
1,86,1418.314386,44
1,58,1418.873896,39
1,55,1419.400374,38
1,86,1420.147107,46
1,57,1420.696095,38
1,64,1421.325666,40
1,52,1421.841365,39
1,51,1422.356126,39
1,77,1423.209902,41
1,52,1423.727373,40
1,86,1424.60517,51
1,49,1425.119638,38
1,52,1425.651121,35
1,65,1426.304714,42
1,50,1426.746116,36
1,46,1427.150483,39
1,64,1427.84111,40
1,50,1428.336194,42
1,97,1429.305841,53
1,78,1430.080974,40
1,60,1430.686524,44
1,73,1431.423194,49
1,74,1432.148201,43
1,65,1432.857846,43
1,64,1433.483415,31
1,64,1434.102979,43
1,50,1434.594424,37
1,54,1435.130912,41
1,40,1435.522376,33
1,47,1435.963333,34
1,46,1436.357252,38
1,105,1437.327143,52
1,73,1443.61896,45
1,50,1444.119159,36
1,107,1445.181202,53
1,53,1445.698672,37
1,80,1446.4803,36
1,77,1447.245631,49
1,76,1448.052363,45
1,40,1448.45573,35
1,68,1449.114329,41
1,52,1449.59977,40
1,41,1449.961098,35
1,87,1450.744811,44
1,49,1451.242263,39
1,216,1453.490306,87
1,83,1454.307131,46
1,45,1454.710172,36
1,47,1455.099526,40
1,75,1455.772138,50
1,144,1457.141841,62
1,62,1457.81245,42
1,51,1458.321913,38
1,85,1459.166681,48
1,61,1459.707173,41
1,44,1460.101531,37
1,78,1460.896253,44
1,85,1461.728009,49
1,81,1462.501712,52
1,69,1463.24909,39
1,81,1469.392266,49
1,106,1470.392174,60
1,46,1470.834576,35
1,55,1471.363057,36
1,61,1471.948588,50
1,46,1472.380075,27
1,106,1473.411823,54
1,56,1473.877019,42
1,46,1474.279193,36
1,62,1474.872734,44
1,60,1475.458266,43
1,75,1476.179721,43
1,91,1477.073534,47
1,64,1477.779174,43
1,80,1478.582905,43
1,53,1479.096372,39
1,60,1479.613842,39
1,55,1480.088274,39
1,86,1480.941048,48
0,480,1485.91699,73
1,58,1486.479501,40
1,57,1486.957937,38
1,71,1487.661577,41
1,95,1488.606557,46
1,74,1494.444516,46
1,61,1495.043648,41
1,64,1495.679226,41
1,38,1496.055569,33
1,45,1496.508067,37
1,43,1496.925961,35
1,76,1497.34334,47
1,52,1497.588643,38
1,49,1497.835778,38
1,60,1498.095013,39
1,43,1498.265168,36
1,47,1498.448334,37
1,61,1498.688553,37
1,45,1498.87272,35
1,70,1499.176997,43
1,58,1499.457398,43
1,40,1499.652575,35
1,65,1499.929608,41
1,50,1500.143613,40
1,42,1500.327606,34
1,52,1500.551813,36
1,40,1500.720472,34
1,65,1500.994721,47
1,73,1501.306005,38
1,44,1501.502183,37
1,71,1501.904548,53
1,54,1502.139762,38
1,48,1502.338943,41
1,56,1502.581166,40
1,61,1502.86142,40
1,55,1503.130667,41
1,49,1503.359875,37
1,70,1503.679166,44
1,48,1503.905371,34
1,67,1504.31174,46
1,50,1504.528938,38
1,42,1504.723115,28
1,43,1506.751958,36
1,52,1506.969156,42
1,64,1507.221892,43
1,46,1507.402061,31
1,46,1507.581226,37
1,78,1507.88451,43
1,49,1508.137259,39
1,40,1508.313581,28
1,49,1508.512761,38
1,53,1508.723957,34
1,65,1509.11451,44
1,63,1509.531195,36
1,52,1509.868533,25
1,48,1510.175547,30
1,81,1510.696519,51
1,47,1511.065641,39
1,67,1511.499721,49
1,76,1511.996172,48
1,48,1512.304452,38
1,75,1512.795614,31
1,60,1513.185969,37
1,55,1513.546296,40
1,49,1513.861583,39
1,95,1514.547206,56
1,50,1514.871546,40
1,97,1515.520418,60
1,71,1515.977247,42
1,52,1516.313083,30
1,62,1516.723456,41
1,71,1517.177869,48
1,52,1517.517944,39
1,62,1518.001383,40
1,53,1518.346697,35
1,62,1518.743058,27
1,43,1522.770199,34
1,61,1523.200518,39
1,55,1523.567508,43
1,78,1524.078285,34
1,81,1524.59976,30
1,64,1525.094209,46
1,47,1525.399487,35
1,57,1525.76682,41
1,47,1526.060998,36
1,48,1526.370279,36
1,56,1526.734611,41
1,50,1527.050898,36
1,57,1527.407222,28
1,176,1528.620064,53
1,64,1529.036177,33
1,48,1529.349462,39
1,49,1529.671755,38
1,78,1530.19216,29
1,56,1530.558493,40
1,50,1530.882787,36
1,79,1531.448949,45
1,60,1531.723198,40
1,78,1532.024471,41
1,57,1532.261687,39
1,47,1532.448857,35
1,53,1532.680067,38
1,59,1532.910276,36
1,65,1533.166509,44
1,78,1533.51983,31
1,58,1533.763052,35
1,51,1533.964234,43
1,52,1534.178429,41
1,77,1534.488223,52
1,147,1536.810725,51
1,81,1537.21056,39
1,61,1537.651466,43
1,77,1538.114887,48
1,62,1538.484223,39
1,66,1538.883587,43
1,53,1539.213904,41
1,49,1539.515178,34
1,89,1540.184046,53
1,60,1540.837638,38
1,51,1541.342097,36
1,64,1541.901111,26
1,67,1542.510371,44
1,86,1543.350407,46
1,47,1543.800953,35
1,64,1544.422135,43
1,103,1545.397389,36
1,53,1545.972913,36
1,48,1546.432329,36
1,67,1547.052453,45
1,101,1547.997311,41
1,98,1548.913144,56
1,43,1549.316015,35
1,63,1549.908553,36
1,46,1550.414013,35
1,98,1551.277549,33
1,66,1551.833992,40
1,61,1552.431441,37
1,54,1552.960922,38
1,96,1559.138553,42
1,63,1559.721083,42
1,54,1560.237552,34
1,68,1560.995847,48
1,67,1561.676465,45
1,44,1562.104855,36
1,72,1562.808494,36
1,63,1563.415045,43
1,50,1563.891478,38
1,110,1564.838339,44
1,58,1565.43388,39
1,210,1567.413679,70
1,73,1568.108325,43
1,71,1568.786942,45
1,88,1569.592001,44
1,52,1570.14817,43
1,74,1570.847805,40
1,56,1571.332986,38
1,56,1571.788579,36
1,61,1572.322891,41
1,74,1573.020524,47
1,69,1573.673118,44
1,64,1574.274664,46
1,54,1574.846183,37
1,78,1575.593863,44
1,107,1576.59177,52
1,101,1577.511109,56
1,59,1583.461661,47
1,80,1584.239368,47
1,54,1584.832908,38
1,77,1585.569577,50
1,66,1586.184401,42
1,58,1586.747841,47
1,60,1587.343279,37
1,85,1588.250862,48
1,67,1588.96925,46
1,62,1589.589067,40
1,73,1590.381787,39
1,49,1590.872233,37
1,101,1591.912178,60
1,79,1592.72792,38
1,120,1593.970048,68
1,155,1595.558492,64
1,66,1596.224096,44
1,84,1597.053851,49
1,84,1597.871442,53
1,69,1598.55607,45
1,87,1599.394041,43
1,65,1600.092676,41
1,89,1600.976478,48
1,69,1601.653152,40
1,59,1602.232678,43
1,72,1602.95033,44
1,81,1603.767073,46
1,82,1610.620047,50
1,67,1611.338701,39
1,54,1611.808127,37
1,98,1612.62838,46
1,104,1613.493167,49
1,83,1614.189345,47
1,45,1614.566326,37
1,75,1615.190894,26
1,77,1615.959602,42
1,75,1616.692268,44
1,64,1617.245771,40
1,63,1617.775252,35
1,93,1618.671067,38
1,74,1619.425752,33
1,90,1620.420655,45
1,95,1621.410556,47
1,80,1622.261328,41
1,80,1623.063058,38
1,60,1623.661601,30
1,83,1624.50287,53
1,78,1625.346636,46
1,124,1626.580524,54
1,70,1627.223109,48
1,77,1627.898723,45
1,129,1629.212583,58
1,88,1635.816039,44
1,185,1637.726775,69
1,148,1639.192106,52
1,77,1639.984827,47
1,63,1640.638101,40
1,67,1641.386227,24
1,58,1641.982771,39
1,83,1642.848945,34
1,55,1643.413458,37
1,42,1643.859864,36
1,97,1644.890801,52
1,54,1645.467325,39
1,137,1646.978698,53
1,70,1647.724376,52
1,53,1648.273875,37
1,57,1648.8514,44
1,99,1649.905357,48
1,65,1650.585795,41
1,53,1651.131195,38
1,60,1651.814371,44
1,55,1652.395828,37
1,95,1653.38517,54
1,54,1653.937671,39
1,90,1654.856506,45
1,65,1655.520108,39
1,55,1656.067606,37
1,55,1656.624915,40
1,87,1663.328871,45
1,88,1664.238949,44
1,49,1664.76121,37
1,46,1665.2453,35
1,60,1665.855298,41
1,112,1667.023365,49
1,63,1667.694975,40
1,58,1668.346567,43
1,60,1668.942109,38
1,47,1669.362491,37
1,81,1670.140198,56
1,50,1670.663673,38
1,49,1671.109078,38
1,43,1671.498201,35
1,43,1671.888556,35
1,48,1672.357982,39
1,77,1673.211476,50
1,86,1674.118252,47
1,80,1674.962019,47
1,59,1675.540545,43
1,88,1676.393296,49
1,101,1677.244069,50
1,51,1677.77806,38
1,68,1678.46769,45
1,74,1679.18234,45
1,58,1679.738845,38
1,46,1680.178245,37
1,65,1680.783331,42
1,59,1681.337143,39
1,84,1682.109848,40
1,64,1682.778023,46
1,74,1688.746855,43
1,84,1689.546581,43
1,46,1689.995396,37
1,46,1690.450478,36
1,81,1691.270605,52
0,480,1696.088086,96
1,58,1696.676977,39
1,108,1697.855781,48
1,74,1698.643498,43
1,85,1699.530303,45
1,60,1700.086373,40
1,68,1700.651887,43
1,56,1701.149339,40
1,54,1701.657743,39
1,44,1702.066114,35
1,55,1702.671913,43
1,54,1703.215407,38
1,55,1703.751895,37
1,51,1704.249347,41
1,117,1705.38906,53
1,62,1705.984161,39
1,75,1706.699811,45
1,56,1707.243305,38
1,62,1707.904906,36
1,112,1714.284629,54
1,47,1714.73804,35
1,47,1715.195456,37
1,132,1716.479622,62
1,59,1716.990088,43
1,48,1717.410468,39
1,54,1718.018021,39
1,47,1718.489903,36
1,285,1721.243304,41
1,55,1721.769249,39
1,159,1723.36413,67
1,69,1724.026732,43
1,50,1724.510171,40
1,54,1725.038651,39
1,165,1726.616086,70
1,48,1727.032464,35
1,79,1727.890257,45
1,88,1728.794095,49
1,47,1729.277285,35
1,64,1729.903132,43
1,138,1731.275378,50
1,61,1731.893941,43
1,58,1732.445442,37
1,55,1732.956908,38
1,74,1733.581475,44
1,94,1738.658319,49
1,44,1739.029572,35
1,65,1739.59909,45
1,51,1740.120564,42
1,145,1741.625932,53
1,88,1742.518288,47
1,94,1743.450134,50
1,48,1743.923566,35
1,52,1744.435883,41
1,62,1745.038431,45
1,44,1745.471825,35
1,48,1745.935246,38
1,48,1746.463976,35
1,53,1746.999463,41
1,47,1747.456719,38
1,48,1747.917922,38
1,48,1748.380795,40
1,81,1749.148283,56
1,83,1749.83319,42
1,97,1750.785054,43
1,60,1751.422634,41
1,120,1752.581687,59
1,72,1753.192242,53
1,60,1753.450477,40
1,48,1753.717977,36
1,91,1754.300064,48
1,58,1754.675422,42
1,45,1755.026742,37
1,132,1755.832083,52
1,67,1759.564853,49
1,42,1759.829094,35
1,101,1760.461668,57
1,55,1760.808984,43
1,57,1761.170311,44
1,43,1761.504615,36
1,219,1762.925114,73
1,120,1763.68273,57
1,80,1764.196302,43
1,46,1764.487567,38
1,60,1764.873881,47
1,55,1765.086074,39
1,78,1765.40136,45
1,81,1765.724652,32
1,59,1765.965871,40
1,75,1766.256134,45
1,67,1766.517372,41
1,46,1766.745579,35
1,88,1767.113915,45
1,47,1767.30309,35
1,136,1767.850586,52
1,55,1768.076792,39
1,50,1768.285365,42
1,88,1768.648695,50
1,75,1769.022322,47
1,65,1769.288579,46
1,47,1769.483757,36
1,122,1771.883989,40
1,87,1772.219294,39
1,73,1772.499549,44
1,50,1772.691726,38
1,42,1772.921941,36
1,78,1773.229409,41
1,56,1773.547942,40
1,283,1774.676968,56
1,83,1775.141721,57
1,48,1775.339901,36
1,65,1775.607144,43
1,63,1775.869383,33
1,179,1776.687664,59
1,142,1777.50941,44
1,40,1777.680566,35
1,70,1777.945807,44
1,66,1778.212048,46
1,80,1778.545099,39
1,175,1779.321481,59
1,145,1780.058362,50
1,52,1780.302053,38
1,48,1780.509242,39
1,44,1780.69441,35
1,40,1780.867567,34
1,52,1783.030256,36
1,43,1783.203414,36
1,72,1783.487672,52
1,72,1783.837991,49
1,57,1784.09022,42
1,59,1784.332439,41
1,53,1784.547635,39
1,96,1784.945997,41
1,53,1785.164195,36
1,46,1785.359373,38
1,53,1785.58758,41
1,54,1785.819791,36
1,52,1786.121064,36
1,52,1786.348271,41
1,53,1786.578481,39
1,56,1786.815699,38
1,79,1787.153006,40
1,75,1787.478769,45
1,68,1787.783045,43
1,48,1787.988231,36
1,45,1788.233258,35
1,56,1788.47748,42
1,48,1788.715696,33
1,132,1789.337818,73
1,86,1789.721167,41
1,50,1789.937363,39
1,54,1790.177582,37
1,51,1790.452832,40
1,48,1790.705061,36
1,77,1791.060384,42
1,53,1791.302604,40
1,90,1791.717981,49
1,53,1791.963204,40
1,82,1794.445127,41
1,42,1794.626335,35
1,72,1794.977045,44
1,58,1795.235283,41
1,56,1795.47355,40
1,68,1795.769362,40
1,47,1795.965541,36
1,56,1796.207761,41
1,82,1796.566691,50
1,51,1796.811914,36
1,58,1797.070148,40
1,44,1797.337391,36
1,99,1797.77579,51
1,49,1797.986981,39
1,54,1798.21619,39
1,55,1798.446399,38
1,53,1798.670602,38
1,65,1798.983888,42
1,59,1799.249129,44
1,52,1799.539392,38
1,95,1799.959774,44
1,50,1800.163462,36
1,78,1800.476747,48
1,60,1800.72197,41
1,121,1801.228012,52
1,47,1801.429194,36
1,82,1801.896986,43
1,57,1802.163863,38
1,226,1803.131951,37
1,63,1805.376829,39
1,96,1805.779194,58
1,73,1806.148098,47
1,59,1806.383312,41
1,45,1806.569481,37
1,110,1807.05292,57
1,53,1807.293139,40
1,51,1807.528876,38
1,51,1807.763871,35
1,72,1808.128201,42
1,55,1808.387131,39
1,68,1808.692409,41
0,480,1810.898258,51
1,102,1811.313636,51
1,213,1812.186429,90
1,58,1812.432653,36
1,68,1812.846029,39
1,88,1813.236766,51
1,72,1813.530002,50
1,87,1813.912477,40
1,63,1814.191772,43
1,64,1814.449968,40
1,51,1816.625015,38
1,48,1816.901267,38
1,63,1817.18052,45
1,80,1817.513824,47
1,56,1817.743032,38
1,78,1818.066342,45
1,45,1818.267524,36
1,54,1818.499736,41
1,56,1818.73595,40
1,42,1818.953148,38
1,60,1819.238406,40
1,94,1819.686371,48
1,75,1820.038032,45
1,56,1820.30027,37
1,62,1820.589379,39
1,85,1820.996644,52
1,120,1821.636097,60
1,53,1821.890327,39
1,44,1822.106524,37
1,68,1822.433826,44
1,53,1822.686055,39
1,66,1823.001342,41
1,49,1823.219554,38
1,61,1823.474786,42
1,57,1823.749035,42
1,47,1823.965232,36
1,54,1824.187433,40
1,44,1824.367598,35
1,69,1824.651856,44
1,49,1824.852038,36
1,53,1825.098262,38
1,55,1825.351491,36
1,42,1825.537666,35
1,61,1825.815001,41
1,63,1828.039871,42
1,48,1828.227403,37
1,57,1828.462791,43
1,56,1828.698005,37
1,55,1828.927213,39
1,69,1829.215475,42
1,38,1829.372618,35
1,49,1829.578805,39
1,42,1829.765975,35
1,55,1830.056239,37
1,57,1830.336494,39
1,64,1830.617749,38
1,116,1831.143227,53
1,44,1831.332399,40
1,48,1831.536585,39
1,53,1831.765793,38
1,68,1832.07007,46
1,46,1832.320297,36
1,69,1832.639413,43
1,59,1832.909658,38
1,45,1833.112842,37
1,51,1833.516208,39
1,49,1833.88075,37
1,80,1834.475807,45
1,48,1834.818855,38
1,82,1835.303189,46
1,80,1835.709566,53
1,56,1835.929776,43
1,45,1836.104748,37
1,60,1836.344962,43
1,44,1836.515117,35
1,88,1836.852404,57
1,48,1837.03706,37
1,51,1837.240246,40
1,96,1839.379194,44
1,51,1839.582379,36
1,49,1839.768548,40
1,58,1839.993753,40
1,64,1840.244981,41
1,45,1840.421141,35
1,46,1840.599302,37
1,44,1840.773462,35
1,45,1840.953388,38
1,79,1841.336017,48
1,40,1841.496164,35
1,75,1841.803459,46
1,46,1841.998636,40
1,62,1842.27789,40
1,59,1842.54879,40
1,44,1842.743968,36
1,50,1842.970174,37
1,55,1843.215397,39
1,47,1843.526679,38
1,58,1843.79442,42
1,42,1843.977409,36
1,45,1844.172723,35
1,46,1844.377908,38
1,59,1844.639147,44
1,51,1844.870356,38
1,54,1845.112577,40
1,38,1845.278728,35
1,48,1845.493927,40
1,55,1846.015015,39
1,59,1846.652594,38
1,49,1847.147043,36
1,42,1847.520383,35
1,68,1848.126934,45
1,63,1848.789158,40
1,94,1849.731441,44
1,50,1850.228917,37
1,46,1850.692338,36
1,42,1851.180134,38
1,48,1851.669063,36
1,46,1857.599985,35
1,42,1858.028403,37
1,60,1858.669974,38
1,52,1859.179438,40
1,39,1859.549939,35
1,62,1860.147349,42
1,57,1860.711862,41
1,53,1861.232335,38
1,52,1861.764513,37
1,61,1862.317015,41
1,49,1862.826478,39
1,57,1863.356003,44
1,70,1863.974533,40
1,63,1864.599538,44
1,62,1865.108665,43
1,62,1865.573592,43
1,46,1865.996233,38
1,99,1866.826279,42
1,209,1868.537831,53
1,52,1868.960215,38
1,57,1869.389143,36
1,49,1869.755476,39
1,57,1870.224903,38
1,81,1870.954033,49
1,46,1871.387443,37
1,70,1871.988672,45
1,61,1872.490144,42
1,142,1873.957477,44
1,43,1874.37986,35
1,50,1874.953382,40
1,76,1875.469857,41
1,76,1881.576963,44
1,90,1882.427737,45
1,78,1883.328556,47
1,44,1883.763235,36
1,65,1884.298971,48
1,63,1884.898101,45
1,42,1885.253424,35
1,64,1885.846368,44
1,71,1886.560096,46
1,46,1887.0045,36
1,89,1887.850607,58
1,55,1888.372082,37
1,54,1888.891554,37
1,59,1889.45907,36
1,64,1890.141189,38
1,91,1891.041593,52
1,73,1891.73803,44
1,55,1892.279522,38
1,64,1892.904089,42
1,94,1893.780886,46
1,62,1894.401962,43
1,67,1895.074573,43
1,150,1896.674179,49
1,55,1897.207364,38
1,44,1897.633038,37
1,56,1898.181536,42
1,46,1898.667995,39
1,130,1900.159921,51
1,152,1907.571504,70
1,45,1908.023916,36
1,78,1908.840657,44
1,61,1909.556005,41
1,60,1910.138232,47
1,56,1910.736454,37
1,76,1911.493801,51
1,66,1912.228471,42
1,217,1914.304359,85
1,45,1914.725743,38
1,59,1915.278248,38
1,54,1915.870786,40
0,480,1920.494915,71
1,44,1920.978355,36
1,52,1921.475807,30
1,146,1923.046234,55
1,45,1923.484319,35
1,99,1924.448315,48
1,38,1924.844352,35
1,364,1933.836991,92
1,42,1934.190312,35
1,40,1934.549638,37
1,57,1935.063899,44
1,49,1935.504462,35
1,44,1935.970885,38
1,43,1936.356236,37
1,64,1936.871704,46
1,44,1937.218019,36
1,47,1937.633396,38
1,46,1938.05095,35
1,42,1938.430295,36
1,62,1938.988842,44
1,45,1939.397212,35
1,50,1939.849623,35
1,114,1940.948861,35
1,42,1941.33236,36
1,38,1941.675844,35
1,56,1942.185307,46
1,52,1942.753824,38
1,43,1943.143178,37
1,40,1943.506513,36
1,50,1943.958924,39
1,54,1944.444365,40
1,52,1944.970565,38
1,58,1945.539081,35
1,49,1945.988746,38
1,42,1946.368091,36
1,47,1946.803486,35
1,46,1947.223774,37
1,58,1947.748014,42
1,67,1948.372582,47
1,46,1948.788768,38
1,43,1949.172921,35
1,49,1949.679381,37
1,52,1950.118781,42
1,45,1950.494122,36
1,43,1950.895486,35
1,48,1951.338889,40
1,48,1951.789299,39
1,48,1957.344804,42
1,42,1957.72286,36
1,52,1958.198954,37
1,52,1958.680392,38
1,42,1959.069745,35
1,55,1959.633075,36
1,49,1960.074476,36
1,172,1961.566366,40
1,56,1962.085838,39
1,38,1962.412815,35
1,46,1962.776144,36
1,42,1963.119456,35
1,51,1963.55779,37
1,45,1964.036225,35
1,48,1964.497644,37
1,49,1964.965329,37
1,68,1965.579847,38
1,51,1966.014241,38
1,44,1966.407599,36
1,55,1966.929073,38
1,51,1967.457553,37
1,50,1967.918972,39
1,43,1968.284304,36
1,46,1968.757735,38
1,76,1969.437352,45
1,55,1969.889765,35
1,57,1970.379208,42
1,59,1970.955003,43
1,97,1971.824096,43
1,45,1972.194054,35
1,160,1973.786179,39
1,53,1974.303752,39
1,84,1975.110486,43
1,64,1975.718038,37
1,44,1981.121948,37
1,54,1981.633413,37
1,58,1982.206833,39
1,72,1982.965867,45
1,48,1983.439297,39
1,44,1983.872694,39
1,76,1984.603345,47
1,57,1985.129824,41
1,81,1985.84147,44
1,135,1987.032553,53
1,41,1987.418904,36
1,58,1988.045473,37
1,43,1988.419814,36
1,52,1988.867221,38
1,51,1989.362671,39
1,99,1990.326546,46
1,75,1991.045132,43
1,49,1991.516562,38
1,63,1992.138874,37
1,72,1992.933596,38
1,90,1993.859589,36
1,103,1994.885486,51
1,72,1995.512055,45
1,62,1996.024522,38
1,85,1996.806232,46
1,109,1997.864197,44
1,77,1998.608873,38
1,63,1999.257463,46
1,101,2000.262215,37
1,53,2006.094108,36
1,51,2006.61358,38
1,123,2007.906756,39
1,58,2008.469267,36
1,47,2008.93469,36
1,49,2009.413125,35
1,61,2009.991651,39
1,48,2010.432051,36
1,64,2011.040652,38
1,72,2011.707385,42
1,53,2012.199837,36
1,98,2013.102028,38
1,64,2013.718588,37
1,41,2014.117951,35
1,66,2014.753528,39
1,44,2015.134875,36
1,58,2015.625321,42
1,78,2016.343973,38
1,76,2017.161717,41
1,50,2017.672181,38
1,72,2018.402846,37
1,59,2018.982045,38
1,70,2019.652655,42
1,94,2020.540087,38
1,51,2021.019522,35
1,106,2022.115129,48
1,51,2022.651618,39
1,77,2023.431326,40
1,55,2023.98483,36
1,56,2024.544338,39
1,64,2025.112854,38
1,68,2025.710397,36
1,62,2032.069871,42
1,45,2032.535294,36
1,60,2033.13584,37
1,47,2033.628288,36
1,48,2034.11573,38
1,47,2034.595166,41
1,79,2035.408906,45
1,55,2035.89835,40
1,96,2036.823193,46
1,78,2037.713,38
1,93,2038.688887,41
1,79,2039.405928,28
1,71,2040.066529,44
1,74,2040.831562,41
1,55,2041.398742,37
1,60,2042.028125,38
1,76,2042.883933,40
1,59,2043.509485,37
1,54,2044.066992,38
1,68,2044.763625,42
1,47,2045.241059,37
1,91,2046.131868,45
1,84,2047.076727,47
1,191,2049.150599,81
1,60,2049.829216,40
1,65,2050.568961,37
1,71,2051.367671,39
1,126,2052.750928,48
1,66,2059.501846,37
1,101,2060.619813,41
1,61,2061.299431,41
1,51,2061.867534,37
1,87,2062.746333,40
1,225,2064.740474,80
1,60,2064.988657,37
1,161,2065.645253,66
1,90,2066.009585,45
1,78,2066.316173,49
1,91,2067.136593,44
1,64,2067.786185,40
1,86,2068.651971,50
1,83,2069.333141,43
1,58,2069.85862,40
1,170,2071.587777,59
1,66,2072.32845,39
1,67,2073.022986,42
1,49,2073.520437,35
1,80,2074.331175,48
1,67,2075.011793,39
1,56,2075.578308,37
1,85,2076.443359,46
1,54,2076.982847,42
1,112,2083.610782,59
1,128,2084.890945,61
1,69,2085.576568,43
1,119,2086.760319,45
1,84,2087.657128,50
1,81,2088.466859,46
1,151,2089.79707,64
1,73,2090.495704,48
1,80,2091.295432,51
1,56,2091.851937,40
1,135,2093.278981,69
1,63,2093.917136,42
1,75,2094.678831,48
1,56,2095.246372,40
1,127,2096.416019,53
1,76,2097.04459,43
1,54,2097.632124,34
1,82,2098.450868,45
1,167,2100.109646,72
1,87,2100.980855,56
1,93,2101.911918,44
1,112,2108.106834,47
1,140,2109.280981,68
1,145,2110.485316,61
