#{"t_start": 1679418268.8367305, "env_id": null}
r,l,t,ruined grasses
1,18,260.119355,3
1,19,260.176407,1
1,18,260.233459,1
1,18,260.29051,4
1,18,260.345561,5
1,18,262.011226,2
1,20,262.110316,3
1,18,262.166366,9
1,22,262.234429,4
1,18,262.288478,9
1,18,262.341526,2
1,19,262.399581,3
1,20,262.462638,4
1,20,262.522693,2
1,20,262.583748,2
1,18,262.637797,2
1,20,262.697852,2
1,18,262.751901,4
1,20,262.811956,3
1,18,262.870008,3
1,18,262.926059,3
1,19,262.998661,1
1,18,263.065212,3
1,19,263.122264,2
1,22,263.189325,5
1,18,263.243375,2
1,19,263.299425,2
1,18,263.352473,3
1,18,263.406523,9
1,18,263.459571,3
1,18,263.517623,2
1,18,263.571673,2
1,18,263.663756,1
1,18,263.72281,1
1,18,263.785867,2
1,18,263.845922,2
1,18,263.89897,2
1,18,263.953019,2
1,19,264.010071,3
1,20,264.070126,3
1,20,264.13018,3
1,18,264.188237,1
1,18,264.248288,2
1,18,264.30434,2
1,19,264.362391,1
1,18,264.417441,2
1,18,264.47049,2
1,18,264.524539,6
1,18,264.578588,7
1,18,264.632637,2
1,19,264.689688,5
1,19,264.746741,4
1,18,264.800789,2
1,18,264.854839,2
1,22,264.920899,3
1,18,264.97695,5
1,19,265.036003,4
1,18,265.093056,3
1,18,265.151108,4
1,19,265.246194,2
1,18,265.309252,1
1,19,265.372308,1
1,18,265.432364,2
1,20,265.496422,2
1,20,265.559479,3
1,19,265.620535,2
1,19,265.680589,4
1,19,265.740644,2
1,18,265.797696,3
1,18,265.854748,2
1,19,265.914802,5
1,18,265.971854,2
1,18,266.029907,2
1,18,266.086958,1
1,18,266.14401,3
1,20,266.208069,2
1,19,266.269124,4
1,20,266.332181,1
1,18,266.390234,2
1,18,266.447286,3
1,20,266.511344,2
1,18,266.56841,3
1,19,266.629466,4
1,18,266.688519,2
1,20,266.752578,1
1,20,266.815635,12
1,18,266.910721,10
1,19,266.97478,1
1,18,267.034834,2
1,18,267.093888,3
1,19,267.154944,2
1,24,267.232014,3
1,21,267.299074,1
1,18,267.357128,2
1,19,267.418183,7
1,21,267.485244,2
1,18,267.543296,4
1,18,267.601349,4
1,18,267.658401,1
1,18,267.716454,3
1,18,267.774507,2
1,23,267.848574,11
1,18,267.906627,2
1,18,267.964679,1
1,18,268.021731,5
1,18,268.080785,2
1,18,268.138838,1
1,19,268.199893,2
1,18,268.257946,2
1,23,268.332013,4
1,18,268.390066,3
1,18,268.448119,2
1,18,268.542204,1
1,18,268.60426,2
1,18,270.269774,1
1,23,270.338837,2
1,18,270.392886,2
1,18,270.446935,3
1,18,270.500984,2
1,18,270.555033,4
1,18,270.608082,2
1,18,270.662131,1
1,21,270.725188,2
1,18,270.778237,3
1,21,270.841294,2
1,18,270.895343,2
1,18,270.949392,2
1,18,271.004442,1
1,18,271.059492,2
1,18,271.114542,2
1,18,271.169592,2
1,18,271.225643,3
1,18,271.279692,2
1,18,271.337745,1
1,18,271.392795,2
1,18,271.447845,1
1,18,271.502895,3
1,18,271.557945,1
1,19,271.618,2
1,18,271.708081,2
1,18,271.772139,1
1,18,271.838199,1
1,19,271.900256,6
1,19,271.958308,1
1,19,272.017362,3
1,18,272.073414,2
1,19,272.132467,1
1,18,272.187517,1
1,23,272.258582,1
1,18,272.323641,2
1,20,272.386698,1
1,18,272.44375,3
1,18,272.499801,3
1,18,272.556853,1
1,18,272.613904,1
1,21,272.679965,3
1,19,272.74002,2
1,18,272.798072,2
1,18,272.855124,3
1,21,272.921184,4
1,18,272.978235,1
1,19,273.03829,2
1,20,273.101348,2
1,19,273.161402,2
1,18,273.217453,1
1,18,273.274505,2
1,18,273.369604,2
1,19,273.432648,3
1,18,273.494704,2
1,18,273.552758,1
1,20,273.615815,3
1,18,273.671866,2
1,20,273.734923,2
1,18,273.791975,2
1,18,273.849027,2
1,18,273.905078,3
1,20,273.969138,4
1,18,274.025189,2
1,18,274.082241,2
1,18,274.139293,1
1,20,274.20235,3
1,18,274.258401,1
1,18,274.315453,2
1,22,274.385516,2
1,21,274.451577,5
1,18,274.508629,3
1,18,274.566681,2
1,20,274.629739,3
1,18,274.68679,1
1,18,274.743842,1
1,18,274.800894,2
1,20,274.864952,2
1,18,274.955047,3
1,18,275.015101,2
1,20,275.083163,4
1,18,275.144219,3
1,18,275.202272,1
1,18,275.259324,1
1,18,275.316375,3
1,21,275.383436,3
1,18,275.440488,2
1,20,275.503546,2
1,18,275.561599,1
1,21,275.627659,12
1,19,275.688714,9
1,20,275.751771,4
1,18,275.808823,2
1,18,275.866876,2
1,24,275.942945,2
1,18,276.000998,2
1,18,276.058049,2
1,19,276.119105,2
1,18,276.177158,1
1,19,276.237212,2
1,20,276.30127,4
1,19,276.362326,1
1,20,276.426384,2
1,19,276.48744,7
1,18,276.545493,1
1,19,276.642584,2
1,18,276.708644,1
1,22,276.782712,2
1,18,276.840765,2
1,19,278.503275,9
1,18,278.557325,4
1,19,278.613375,4
1,20,278.674444,2
1,22,278.739503,9
1,18,278.792551,2
1,18,278.8466,2
1,18,278.900649,3
1,20,278.959703,2
1,18,279.013752,2
1,18,279.067801,1
1,19,279.123852,1
1,18,279.177901,1
1,18,279.232951,4
1,20,279.294007,9
1,18,279.348056,1
1,20,279.409111,4
1,18,279.464161,2
1,18,279.518211,3
1,18,279.573261,2
1,19,279.631313,9
1,22,279.698374,3
1,18,279.788456,3
1,18,279.84851,9
1,21,279.921577,3
1,18,279.981632,2
1,18,280.036683,2
1,19,280.095736,2
1,20,280.157792,1
1,18,280.213843,2
1,18,280.268893,3
1,18,280.324944,2
1,21,280.391004,9
1,18,280.447056,3
1,19,280.506109,3
1,20,280.568165,5
1,21,280.634225,2
1,18,280.690276,5
1,20,280.752332,2
1,18,280.807382,2
1,18,280.863433,4
1,19,280.922487,3
1,19,280.98154,4
1,20,281.043597,5
1,18,281.099648,3
1,18,281.155699,8
1,21,281.221759,3
1,19,281.280813,5
1,18,281.369893,2
1,20,281.44396,2
1,18,281.504015,3
1,18,281.563069,2
1,24,281.638152,4
1,19,281.698206,3
1,18,281.755258,2
1,19,281.816313,3
1,18,281.873365,9
1,18,281.931418,2
1,18,281.98847,5
1,19,282.048524,4
1,18,282.105577,1
1,19,282.165631,2
1,18,282.222683,6
1,21,282.288743,12
1,20,282.3518,2
1,19,282.411855,8
1,19,282.47191,1
1,21,282.53797,1
1,18,282.595022,2
1,20,282.658079,2
1,18,282.715131,2
1,18,282.772182,2
1,18,282.828233,2
1,20,282.891291,3
1,21,282.991381,2
1,19,283.057441,5
1,19,283.120498,3
1,18,283.180553,2
1,18,283.238606,2
1,20,283.302664,2
1,20,283.366723,6
1,18,283.423774,2
1,18,283.481827,3
1,18,283.53988,2
1,19,283.600935,3
1,18,283.658988,1
1,19,283.720043,1
1,20,283.785102,2
1,18,283.843155,3
1,18,283.901208,2
1,18,283.95926,1
1,18,284.017313,3
1,18,284.075366,2
1,21,284.143428,9
1,18,284.201481,2
1,19,284.262537,3
1,19,284.323592,5
1,22,284.394656,2
1,18,284.452709,3
1,18,284.510762,3
1,20,284.575821,2
1,20,284.674911,9
1,20,284.744974,4
1,18,284.80703,4
1,41,284.941032,12
1,18,285.000085,2
1,18,285.058138,5
1,18,286.711103,5
1,19,286.768155,3
1,21,286.830211,3
1,20,286.890266,3
1,23,286.959329,3
1,18,287.013378,4
1,20,287.073433,3
1,19,287.130485,4
1,19,287.187536,1
1,18,287.241585,2
1,21,287.304643,1
1,20,287.365698,4
1,18,287.421749,3
1,18,287.476799,2
1,19,287.535853,2
1,21,287.599911,5
1,18,287.654961,3
1,19,287.713014,1
1,18,287.769065,9
1,18,287.858146,3
1,22,287.93021,9
1,18,287.991266,2
1,18,288.048319,1
1,18,288.102368,3
1,19,288.16042,2
1,18,288.216472,2
1,18,288.271521,1
1,18,288.326572,2
1,19,288.384624,2
1,20,288.446681,6
1,18,288.501731,6
1,18,288.557782,6
1,21,288.62184,1
1,22,288.689901,2
1,20,288.751958,7
1,20,288.814015,10
1,18,288.869065,2
1,19,288.928118,2
1,18,288.984169,2
1,19,289.043223,1
1,20,289.105279,3
1,22,289.174342,6
1,18,289.230393,6
1,21,289.296453,6
1,18,289.352504,6
1,18,289.442585,4
1,18,289.501639,1
1,28,289.602731,7
1,18,289.660784,1
1,20,289.72284,4
1,20,289.784897,2
1,18,289.841949,2
1,18,289.898,1
1,19,289.957053,5
1,18,290.013104,3
1,18,290.069155,2
1,18,290.125206,4
1,19,290.185261,1
1,18,290.242313,2
1,18,290.299365,2
1,18,290.355415,2
1,18,290.412467,3
1,19,290.471521,3
1,18,290.528573,1
1,18,290.585624,3
1,22,290.654687,11
1,18,290.710738,3
1,19,290.770792,5
1,18,290.826844,3
1,21,290.893904,3
1,18,290.949955,3
1,20,291.047044,2
1,18,291.110101,1
1,22,291.18617,6
1,19,291.250228,3
1,19,291.311284,2
1,22,291.380347,5
1,18,291.438399,1
1,18,291.495451,2
1,18,291.552503,2
1,18,291.609555,2
1,26,291.692633,11
1,18,291.749685,4
1,25,291.828757,2
1,18,291.886809,2
1,18,291.943861,3
1,20,292.006918,2
1,19,292.067974,5
1,18,292.125026,2
1,18,292.182078,1
1,20,292.245135,1
1,21,292.312196,3
1,21,292.379257,3
1,20,292.442314,6
1,18,292.499366,1
1,18,292.557419,2
1,21,292.62448,3
1,18,292.716563,1
1,18,292.77862,3
1,18,292.840676,3
1,19,292.903733,2
1,18,292.96579,9
1,20,293.030849,3
1,23,293.105917,9
1,19,293.166973,3
1,18,293.224025,9
1,20,294.88786,2
1,21,294.949917,5
1,18,295.002966,3
1,20,295.065022,2
1,20,295.127078,4
1,18,295.181127,3
1,18,295.236177,8
1,18,295.30225,2
1,18,295.363581,1
1,18,295.419632,4
1,19,295.477685,5
1,18,295.535738,1
1,18,295.59279,3
1,18,295.64884,2
1,18,295.705892,1
1,18,295.761943,1
1,21,295.837011,4
1,18,295.939104,3
1,18,296.001159,2
1,18,296.065218,3
1,18,296.122269,2
1,20,296.183326,1
1,18,296.238376,1
1,22,296.304436,3
1,22,296.371497,7
1,18,296.427548,4
1,20,296.490605,4
1,18,296.552661,5
1,21,296.631733,2
1,18,296.686783,3
1,20,296.747853,2
1,21,296.812912,3
1,79,297.053131,12
1,19,297.111196,3
1,21,297.175254,2
1,18,297.229303,4
1,20,297.294362,7
1,18,297.349412,6
1,21,297.41347,3
1,22,297.480531,3
1,18,297.56861,2
1,19,297.630667,1
1,19,297.692723,5
1,18,297.749776,2
1,18,297.805827,4
1,18,297.860877,4
1,19,297.91993,3
1,20,297.980986,3
1,18,298.036036,3
1,20,298.098092,3
1,19,298.156145,9
1,24,298.229212,4
1,19,298.287265,2
1,18,298.342314,5
1,18,298.397365,2
1,18,298.452415,2
1,19,298.51047,6
1,18,298.56652,3
1,22,298.636584,6
1,18,298.692635,6
1,19,298.75269,2
1,18,298.809741,2
1,21,298.875802,2
1,20,298.951871,5
1,20,299.026939,3
1,18,299.094,6
1,21,299.193089,3
1,18,299.250141,2
1,23,299.32621,5
1,18,299.383263,3
1,18,299.438313,3
1,18,299.493363,2
1,19,299.551415,3
1,20,299.613472,1
1,18,299.667521,3
1,20,299.728577,3
1,18,299.782626,2
1,22,299.849687,3
1,18,299.903736,1
1,22,299.970797,3
1,21,300.033854,5
1,23,300.103918,11
1,18,300.157967,6
1,18,300.213017,6
1,21,300.276074,5
1,23,300.346138,2
1,21,300.413199,2
1,20,300.473253,1
1,19,300.531306,3
1,20,300.592362,2
1,18,300.646411,2
1,21,300.744502,9
1,18,300.803555,3
1,20,300.869616,4
1,19,300.931673,5
1,18,300.988725,3
1,20,301.066796,2
1,18,301.135858,1
1,20,301.20392,8
1,19,301.263974,1
1,18,301.320026,1
1,19,301.378079,5
1,18,301.434129,2
1,20,303.096865,6
1,18,303.151915,1
1,18,303.204963,4
1,19,303.261014,2
1,18,303.314062,1
1,18,303.36711,1
1,20,303.426269,1
1,22,303.492329,2
1,22,303.563393,1
1,19,303.623448,2
1,20,303.686506,2
1,18,303.747561,2
1,18,303.814622,2
1,20,303.886687,5
1,19,303.956948,3
1,18,304.053941,2
1,21,304.120002,4
1,18,304.178053,2
1,18,304.233104,2
1,23,304.303168,0
1,18,304.359219,4
1,20,304.433397,4
1,20,304.504462,3
1,18,304.569521,2
1,18,304.63458,1
1,18,304.692633,3
1,20,304.751687,1
1,18,304.805736,4
1,21,304.867792,3
1,18,304.921349,3
1,19,304.978494,2
1,19,305.034546,5
1,19,305.090596,2
1,20,305.150651,2
1,18,305.21571,2
1,20,305.285774,2
1,20,305.355837,1
1,18,305.412889,5
1,22,305.478052,11
1,20,305.539108,4
1,18,305.604167,1
1,20,305.712265,3
1,19,305.786332,2
1,24,305.877416,6
1,20,305.949477,1
1,21,306.022652,2
1,18,306.076702,1
1,18,306.12975,5
1,18,306.182798,2
1,20,306.241852,4
1,18,306.2949,2
1,18,306.347948,3
1,20,306.406001,3
1,18,306.459049,2
1,19,306.516174,1
1,18,306.569222,1
1,18,306.62227,1
1,18,306.675318,2
1,18,306.728366,2
1,19,306.784417,4
1,19,306.840468,1
1,18,306.893517,1
1,19,306.948567,2
1,18,307.001728,1
1,22,307.066787,1
1,19,307.122838,8
1,18,307.175886,4
1,20,307.269971,5
1,18,307.326023,4
1,25,307.404094,3
1,20,307.464148,2
1,18,307.518311,1
1,18,307.571408,3
1,18,307.624456,1
1,20,307.68351,5
1,18,307.739561,2
1,20,307.801618,3
1,18,307.857668,1
1,19,307.917723,4
1,21,307.984984,2
1,23,308.059149,6
1,19,308.117202,2
1,18,308.173253,1
1,20,308.235309,2
1,19,308.293362,1
1,18,308.349413,2
1,18,308.409467,1
1,18,308.47753,5
1,20,308.553599,3
1,22,308.62166,4
1,19,308.679715,1
1,18,308.734765,2
1,20,308.795821,1
1,19,308.889906,1
1,18,308.946958,2
1,18,309.010015,1
1,18,309.066066,4
1,20,309.127122,3
1,18,309.187177,3
1,18,309.253237,8
1,18,309.320298,4
1,18,309.383359,2
1,21,309.459428,1
1,18,309.526489,3
1,24,309.608564,2
1,18,309.662613,3
1,20,309.722667,1
1,20,311.383176,1
1,18,311.439227,2
1,19,311.499282,7
1,21,311.562339,3
1,18,311.61839,6
1,18,311.674441,1
1,18,311.733495,1
1,18,311.799555,0
1,20,311.87162,4
1,18,311.936679,2
1,18,311.989727,1
1,18,312.042775,1
1,18,312.129855,1
1,19,312.192911,4
1,20,312.25697,1
1,20,312.319027,1
1,18,312.372075,2
1,20,312.431129,2
1,22,312.496188,2
1,19,312.552238,2
1,18,312.606288,1
1,18,312.659336,2
1,18,312.712384,1
1,24,312.783449,3
1,19,312.840501,8
1,20,312.899554,1
1,18,312.952603,1
1,19,313.008653,3
1,18,313.061702,2
1,18,313.115751,1
1,18,313.168799,1
1,18,313.221847,3
1,18,313.275897,2
1,18,313.328945,1
1,18,313.381993,0
1,18,313.436042,2
1,23,313.504104,4
1,20,313.563157,2
1,18,313.650236,1
1,20,313.712292,1
1,18,313.77535,2
1,20,313.844413,1
1,21,313.910473,6
1,18,313.966524,1
1,18,314.022575,2
1,18,314.078626,5
1,21,314.143685,2
1,24,314.217752,4
1,18,314.274804,1
1,20,314.339864,2
1,20,314.40292,4
1,18,314.459972,1
1,19,314.519026,1
1,18,314.576078,1
1,20,314.639135,1
1,18,314.696187,2
1,18,314.752238,1
1,18,314.808289,2
1,18,314.86434,2
1,18,314.920391,4
1,20,314.983448,1
1,18,315.039499,2
1,22,315.108562,3
1,20,315.17262,2
1,20,315.270709,1
1,18,315.336768,2
1,18,315.396823,1
1,18,315.459881,3
1,24,315.53595,6
1,20,315.599008,4
1,18,315.656059,1
1,20,315.720117,2
1,19,315.780172,1
1,18,315.838225,1
1,18,315.895277,7
1,19,315.956332,1
1,19,316.016387,6
1,19,316.076441,2
1,21,316.143502,2
1,19,316.203557,2
1,18,316.26161,1
1,22,316.330672,2
1,21,316.397733,6
1,21,316.464794,3
1,18,316.521847,2
1,18,316.578898,4
1,18,316.636951,1
1,20,316.700008,1
1,18,316.758061,3
1,27,316.844139,8
1,20,316.94423,0
1,21,317.016295,4
1,20,317.083356,1
1,18,317.141409,1
1,18,317.199462,2
1,19,317.260518,5
1,18,317.31857,1
1,21,317.385631,3
1,24,317.462701,2
1,18,317.520754,2
1,18,317.578807,1
1,18,317.635859,3
1,18,317.693912,4
1,20,317.757969,3
1,18,317.817023,2
1,18,317.875076,1
1,18,317.933129,2
1,20,319.615658,4
1,19,319.671709,8
1,21,319.733765,2
1,20,319.794821,1
1,18,319.851872,1
1,18,319.906922,2
1,19,319.964991,11
1,18,320.018039,1
1,18,320.070086,1
1,19,320.161168,2
1,18,320.217219,4
1,20,320.283279,1
1,18,320.340331,1
1,18,320.39338,1
1,20,320.452433,1
1,20,320.510486,2
1,18,320.562534,2
1,18,320.615582,1
1,21,320.677638,2
1,18,320.730686,1
1,19,320.785737,1
1,18,320.838784,1
1,18,320.891833,1
1,18,320.944883,3
1,20,321.002936,8
1,19,321.06199,11
1,18,321.118041,1
1,18,321.173091,3
1,21,321.239151,2
1,18,321.295202,1
1,20,321.366266,1
1,18,321.427322,1
1,18,321.48137,3
1,18,321.53542,2
1,18,321.589469,10
1,19,321.646521,14
1,18,321.75562,1
1,21,321.841698,2
1,18,321.916767,2
1,18,321.982827,3
1,18,322.048886,5
1,18,322.103937,1
1,18,322.157986,1
1,18,322.214037,2
1,22,322.292108,6
1,18,322.357167,2
1,18,322.423227,2
1,19,322.492289,1
1,18,322.55835,1
1,19,322.620406,2
1,18,322.673454,2
1,18,322.738021,3
1,18,322.804081,1
1,18,322.870141,1
1,18,322.9352,2
1,18,322.995255,1
1,18,323.050308,1
1,20,323.111363,3
1,18,323.164412,4
1,20,323.22847,1
1,18,323.285521,2
1,20,323.351581,9
1,20,323.414639,2
1,18,323.518734,1
1,20,323.594802,4
1,18,323.655858,3
1,18,323.710908,1
1,18,323.764957,2
1,20,323.826012,4
1,18,323.880062,1
1,18,323.93311,1
1,20,323.992163,1
1,22,324.057223,1
1,18,324.110271,2
1,19,324.167323,8
1,20,324.22738,1
1,20,324.288435,1
1,18,324.344486,3
1,19,324.402539,2
1,18,324.456588,1
1,21,324.520647,2
1,20,324.5797,2
1,18,324.632748,1
1,18,324.685796,1
1,18,324.740846,1
1,19,324.806906,1
1,18,324.874968,2
1,18,324.94303,2
1,18,325.00909,1
1,18,325.112183,2
1,18,325.17424,1
1,18,325.253312,2
1,18,325.322375,1
1,18,325.388435,2
1,21,325.467507,4
1,18,325.525559,3
1,18,325.579608,1
1,18,325.633658,1
1,18,325.687707,0
1,20,325.74676,3
1,20,325.806815,2
1,18,325.861865,2
1,20,325.92192,1
1,18,325.974968,1
1,18,326.029017,2
1,20,326.089072,2
1,19,326.146123,1
1,18,326.200172,1
1,18,326.254222,3
1,19,327.921751,2
1,19,327.977802,0
1,20,328.036855,3
1,18,328.089904,2
1,18,328.144953,2
1,20,328.205008,2
1,20,328.263061,2
1,24,328.368156,4
1,20,328.433215,4
1,22,328.507283,3
1,23,328.575345,2
1,19,328.631396,2
1,18,328.684444,1
1,18,328.736995,0
1,18,328.790043,1
1,21,328.8521,6
1,18,328.905148,0
1,19,328.9632,2
1,20,329.023255,4
1,21,329.086312,1
1,20,329.147368,2
1,18,329.203419,1
1,18,329.25947,2
1,18,329.317523,1
1,18,329.372573,2
1,18,329.454647,2
1,18,329.519706,2
1,19,329.576758,2
1,20,329.637814,1
1,20,329.698869,3
1,19,329.763928,2
1,18,329.819979,1
1,18,329.877536,1
1,18,329.975626,3
1,20,330.054697,2
1,18,330.117754,2
1,18,330.173805,2
1,18,330.226853,2
1,20,330.289911,9
1,18,330.34396,3
1,18,330.400011,3
1,18,330.459064,1
1,18,330.515116,1
1,19,330.57417,2
1,18,330.629219,3
1,21,330.692277,4
1,19,330.749328,3
1,21,330.81739,2
1,19,330.885452,2
1,18,330.951512,1
1,18,331.012567,2
1,20,331.072622,1
1,18,331.127672,2
1,22,331.195734,2
1,18,331.251785,2
1,19,331.310839,3
1,22,331.382905,3
1,18,331.439956,2
1,19,331.501011,2
1,18,331.595096,1
1,20,331.662158,2
1,21,331.732221,1
1,19,331.79528,2
1,20,331.856335,1
1,18,331.913387,2
1,18,331.98245,2
1,21,332.063523,3
1,20,332.130585,1
1,20,332.193642,1
1,19,332.252717,2
1,18,332.307767,1
1,18,332.362817,2
1,22,332.428877,4
1,20,332.490933,2
1,18,332.544982,1
1,18,332.59805,1
1,20,332.658104,4
1,19,332.715156,2
1,18,332.769205,2
1,21,332.832263,3
1,19,332.889314,2
1,18,332.943363,2
1,18,332.998414,2
1,18,333.052463,2
1,18,333.106512,0
1,18,333.19359,1
1,18,333.250641,2
1,22,333.319704,2
1,18,333.378759,3
1,18,333.432808,1
1,21,333.495866,2
1,20,333.55592,2
1,19,333.611971,1
1,19,333.669023,2
1,21,333.73208,1
1,18,333.786129,2
1,20,333.846184,2
1,18,333.900233,0
1,18,333.956284,3
1,18,334.014337,3
1,18,334.070388,1
1,19,334.130442,1
1,18,334.186493,2
1,19,334.245547,1
1,18,334.302598,2
1,18,334.35865,1
1,19,334.418704,1
1,18,336.062684,1
1,18,336.116733,2
1,18,336.170782,3
1,18,336.224831,3
1,19,336.282884,2
1,20,336.37697,2
1,18,336.436023,4
1,21,336.505086,7
1,18,336.562139,4
1,18,336.616188,3
1,25,336.692235,3
1,18,336.747285,1
1,18,336.802336,3
1,18,336.859387,1
1,18,336.914437,2
1,20,336.977495,1
1,23,337.048559,2
1,19,337.106611,4
1,18,337.162663,2
1,22,337.229723,8
1,18,337.284774,4
1,19,337.343827,5
1,20,337.405884,1
1,18,337.461935,2
1,20,337.523991,3
1,19,337.583045,1
1,18,337.639096,2
1,19,337.698149,1
1,18,337.7542,1
1,18,337.80925,3
1,18,337.865301,0
1,18,337.961387,1
1,18,338.025445,3
1,18,338.0855,0
1,18,338.144554,1
1,18,338.200605,0
1,18,338.257657,11
1,18,338.313709,1
1,18,338.37076,8
1,21,338.43682,6
1,18,338.492871,2
1,18,338.549923,1
1,19,338.610978,2
1,18,338.667033,3
1,19,338.727087,1
1,20,338.789144,3
1,22,338.858207,2
1,18,338.914258,2
1,18,338.971309,2
1,18,339.028361,1
1,20,339.091419,1
1,18,339.148471,2
1,18,339.205522,3
1,18,339.262575,2
1,20,339.325631,2
1,23,339.397697,4
1,19,339.457752,1
1,18,339.547833,3
1,19,339.609889,0
1,18,339.672946,1
1,18,339.736003,1
1,20,339.800063,2
1,18,339.857115,2
1,18,339.914166,2
1,21,339.981231,4
1,18,340.039284,1
1,20,340.103343,2
1,18,340.161395,0
1,18,340.218447,3
1,22,340.28851,2
1,19,340.348565,2
1,18,340.406618,2
1,18,340.46367,3
1,20,340.526727,2
1,19,340.587782,1
1,18,340.645835,8
1,21,340.712896,2
1,18,340.769948,2
1,18,340.828,2
1,18,340.885052,2
1,18,340.943105,2
1,20,341.006163,1
1,18,341.064215,2
1,18,341.121267,2
1,18,341.21335,3
1,18,341.273405,9
1,24,341.355479,6
1,18,341.414533,2
1,18,341.472586,3
1,20,341.537645,2
1,21,341.604706,2
1,18,341.664761,4
1,20,341.72982,4
1,18,341.787872,2
1,19,341.848928,2
1,18,341.907981,1
1,20,341.973041,2
1,18,342.032094,1
1,18,342.090147,1
1,21,342.158209,4
1,20,342.224269,2
1,22,342.295334,1
1,19,342.356389,2
1,19,342.418445,4
1,18,342.476498,4
1,19,342.537554,3
1,18,342.597608,1
1,18,342.65566,3
1,18,344.299934,2
1,20,344.361991,4
1,18,344.449069,1
1,19,344.517131,2
1,18,344.581189,3
1,18,344.638242,3
1,18,344.692291,2
1,19,344.751344,1
1,18,344.805393,2
1,18,344.861444,2
1,18,344.916495,3
1,18,344.970544,0
1,18,345.025594,1
1,18,345.080644,4
1,19,345.138697,2
1,19,345.196749,1
1,22,345.26381,8
1,23,345.333874,2
1,18,345.388924,1
1,23,345.458988,7
1,18,345.513037,2
1,18,345.568087,2
1,18,345.625139,1
1,18,345.679188,0
1,20,345.741244,1
1,18,345.799297,3
1,18,345.855348,0
1,18,345.9124,2
1,20,345.975457,4
1,18,346.069542,1
1,18,346.129596,0
1,18,346.189651,5
1,18,346.246703,3
1,18,346.304756,2
1,18,346.360807,5
1,18,346.416858,4
1,20,346.478914,0
1,18,346.535966,5
1,22,346.605029,7
1,18,346.66108,2
1,18,346.718132,0
1,18,346.775183,0
1,20,346.838241,3
1,18,346.895293,0
1,20,346.95835,1
1,18,347.014401,2
1,18,347.071453,1
1,18,347.128505,6
1,18,347.184556,1
1,23,347.257622,8
1,19,347.318677,1
1,19,347.378732,5
1,19,347.438787,0
1,18,347.495839,1
1,18,347.552891,1
1,18,347.609942,1
1,18,347.706029,1
1,18,347.765083,1
1,18,347.827139,3
1,18,347.886193,1
1,18,347.944246,1
1,18,348.001298,1
1,20,348.064355,5
1,18,348.122408,2
1,19,348.182463,2
1,18,348.239514,1
1,18,348.297567,0
1,18,348.35562,0
1,19,348.415674,5
1,18,348.472726,0
1,18,348.530779,1
1,18,348.587831,1
1,20,348.650888,3
1,18,348.708941,1
1,18,348.766994,3
1,18,348.824046,3
1,19,348.885101,0
1,18,348.943156,1
1,18,349.000208,2
1,18,349.05726,1
1,18,349.115313,1
1,18,349.172364,2
1,18,349.229416,2
1,18,349.323501,2
1,18,349.385557,1
1,20,349.458624,1
1,18,349.518679,0
1,18,349.576732,1
1,18,349.634785,1
1,18,349.693838,1
1,19,349.754894,1
1,18,349.812947,1
1,18,349.873001,0
1,19,349.934057,3
1,18,349.992109,0
1,24,350.06918,5
1,21,350.137241,5
1,18,350.194293,3
1,18,350.252346,1
1,22,350.323411,1
1,18,350.382464,1
1,18,350.439516,1
1,24,350.516586,1
1,18,350.574639,1
1,18,350.631691,0
1,18,350.689743,1
1,18,350.747796,3
1,18,350.804848,1
1,18,350.862901,2
1,20,350.961991,1
1,18,352.616508,2
1,18,352.670558,0
1,18,352.724607,0
1,19,352.781658,0
1,18,352.835708,2
1,18,352.890758,2
1,22,352.959821,0
1,19,353.017873,1
1,20,353.078929,3
1,18,353.132978,0
1,18,353.187027,0
1,18,353.242077,0
1,19,353.299129,1
1,18,353.353178,0
1,18,353.407227,0
1,18,353.462277,1
1,18,353.516326,0
1,18,353.570375,0
1,18,353.624424,0
1,19,353.681476,3
1,20,353.742532,0
1,18,353.796581,2
1,20,353.856636,1
1,18,353.910685,0
1,18,353.965735,1
1,20,354.025789,1
1,18,354.113869,2
1,18,354.170921,2
1,18,354.228974,1
1,20,354.292031,1
1,18,354.348082,1
1,18,354.405134,4
1,19,354.465189,3
1,18,354.52124,0
1,18,354.578291,1
1,18,354.634342,1
1,18,354.690393,1
1,18,354.747445,1
1,18,354.803496,2
1,18,354.859547,1
1,18,354.915598,1
1,18,354.973651,2
1,18,355.030703,1
1,18,355.086753,0
1,18,355.143805,0
1,18,355.200857,1
1,19,355.260912,0
1,18,355.316963,2
1,21,355.383023,0
1,20,355.44608,0
1,20,355.510138,0
1,21,355.576198,0
1,18,355.63325,1
1,18,355.723332,1
1,19,355.78639,0
1,18,355.846444,0
1,20,355.916508,1
1,18,355.974561,1
1,18,356.032613,1
1,20,356.103679,3
1,19,356.164734,1
1,18,356.221786,0
1,18,356.279839,2
1,18,356.33689,1
1,18,356.393942,2
1,18,356.450995,0
1,18,356.509048,0
1,18,356.5671,1
1,19,356.628155,1
1,19,356.68821,2
1,19,356.749266,0
1,18,356.806317,3
1,18,356.86437,1
1,18,356.921422,3
1,20,356.98548,1
1,18,357.043533,2
1,18,357.101586,2
1,19,357.161641,2
1,20,357.225698,0
1,21,357.292759,1
1,18,357.383841,1
1,19,357.449902,0
